time,Dendrite passive:1,Input signal,Gain:1,Na prefilter:1,Pulse,Dendrite NL,Soma NL prefilter out,Soma after passive,Vs,Soma input,Input + Vs,Vd,Integrator1:1,Spike Output
0,0,0,0,0,0,0.036564157,0,0,0,0,0,0.036564157,0,0
0.000200951,1.82725E-09,0.0002598,0.000363721,1.21814E-08,0,0.036564158,2.91412E-14,8.70121E-10,8.70121E-10,0.000259802,0.000363721,0.03656416,0,0
0.001205705,6.57802E-08,0.001558802,0.002182323,4.38484E-07,0,0.036564198,6.29376E-12,3.13247E-08,3.13247E-08,0.001558868,0.002182348,0.036564264,0,0
0.006229478,1.75587E-06,0.008053811,0.011275336,1.16989E-05,0,0.036565249,8.67539E-10,8.36248E-07,8.36248E-07,0.008055567,0.011276005,0.036567005,0,0
0.016229478,1.19167E-05,0.020982359,0.029375303,7.93227E-05,0,0.036571564,1.5323E-08,5.67667E-06,5.67667E-06,0.020994276,0.029379845,0.036583481,0,0
0.026229478,3.11229E-05,0.033910908,0.047475271,0.000206973,0,0.036583488,6.46098E-08,1.48292E-05,1.48292E-05,0.033942031,0.047487134,0.036614611,0,0
0.036229478,5.93717E-05,0.046839456,0.065575238,0.000394461,0,0.036601009,1.70064E-07,2.82953E-05,2.82953E-05,0.046898828,0.065597875,0.036660381,0,0
0.046229478,9.66604E-05,0.059768004,0.083675206,0.0006416,0,0.036624116,3.52925E-07,4.60767E-05,4.60767E-05,0.059864665,0.083712067,0.036720777,0,0
0.056229478,0.000142986,0.072696553,0.101775174,0.000948202,0,0.036652804,6.34333E-07,6.81749E-05,6.81749E-05,0.072839539,0.101829714,0.03679579,0,0
0.066229478,0.000198346,0.085625101,0.119875141,0.001314081,0,0.036687066,1.03533E-06,9.45915E-05,9.45915E-05,0.085823447,0.119950815,0.036885413,0,0
0.076229478,0.000262738,0.098553649,0.137975109,0.001739052,0,0.036726902,1.57686E-06,0.000125328,0.000125328,0.098816387,0.138075371,0.03698964,0,0
0.086229478,0.000336158,0.111482198,0.156075077,0.002222928,0,0.036772312,2.27977E-06,0.000160386,0.000160386,0.111818355,0.156203385,0.03710847,0,0
0.096229478,0.000418604,0.124410746,0.174175044,0.002765527,0,0.036823298,3.16482E-06,0.000199767,0.000199767,0.12482935,0.174334858,0.037241902,0,0
0.106229478,0.000509904,0.136553716,0.191175203,0.003365534,0,0.03687976,4.25259E-06,0.000243392,0.000243392,0.13706362,0.191369916,0.037389664,0,0
0.116229478,0.000609402,0.148221199,0.207509679,0.004018428,0,0.036941296,5.56238E-06,0.000290952,0.000290952,0.148830601,0.20774244,0.037550699,0,0
0.126229478,0.000717036,0.159888682,0.223844154,0.004723639,0,0.037007877,7.1126E-06,0.000342419,0.000342419,0.160605718,0.22411809,0.037724913,0,0
0.136229478,0.000832803,0.171556165,0.24017863,0.005481004,0,0.037079514,8.92153E-06,0.000397795,0.000397795,0.172388967,0.240496866,0.037912317,0,0
0.146229478,0.000956699,0.183223647,0.256513106,0.006290358,0,0.03715622,1.10074E-05,0.00045708,0.00045708,0.184180347,0.256878771,0.038112919,0,0
0.156229478,0.001088724,0.19489113,0.272847582,0.007151539,0,0.03723801,1.33883E-05,0.000520277,0.000520277,0.195979854,0.273263804,0.038326733,0,0
0.166229478,0.001228874,0.206558613,0.289182058,0.008064385,0,0.0373249,1.60823E-05,0.000587387,0.000587387,0.207787487,0.289651968,0.038553774,0,0
0.176229478,0.001377146,0.218226096,0.305516534,0.009028736,0,0.037416911,1.91073E-05,0.000658411,0.000658411,0.219603242,0.306043263,0.038794057,0,0
0.186229478,0.001533539,0.229893579,0.32185101,0.010044429,0,0.037514062,2.24813E-05,0.000733351,0.000733351,0.231427117,0.322437691,0.039047601,0,0
0.196229478,0.001698049,0.241561061,0.338185486,0.011111304,0,0.037616378,2.62219E-05,0.000812208,0.000812208,0.243259111,0.338835252,0.039314427,0,0
0.206229478,0.001870518,0.252500436,0.35350061,0.012228156,0,0.037723781,3.03469E-05,0.000894908,0.000894908,0.254370954,0.354216537,0.039594299,0,0
0.216229478,0.002050338,0.262999108,0.368198751,0.013390803,0,0.03783591,3.48728E-05,0.000981165,0.000981165,0.265049446,0.368983683,0.039886248,0,0
0.226229478,0.002237451,0.273497779,0.382896891,0.014598728,0,0.037952754,3.98151E-05,0.001070954,0.001070954,0.27573523,0.383753654,0.040190205,0,0
0.236229478,0.002431854,0.283996451,0.397595031,0.015851789,0,0.03807434,4.51893E-05,0.001164275,0.001164275,0.286428305,0.398526451,0.040506194,0,0
0.246229478,0.002633545,0.294495123,0.412293172,0.017149845,0,0.038200698,5.10111E-05,0.00126113,0.00126113,0.297128667,0.413302076,0.040834243,0,0
0.256229478,0.002842521,0.304993794,0.426991312,0.018492757,0,0.038331858,5.72956E-05,0.001361521,0.001361521,0.307836316,0.428080528,0.04117438,0,0
0.266229478,0.003058782,0.315492466,0.441689452,0.019880384,0,0.038467853,6.40584E-05,0.001465447,0.001465447,0.318551248,0.44286181,0.041526635,0,0
0.276229478,0.003282324,0.325991138,0.456387593,0.021312587,0,0.038608715,7.13146E-05,0.001572912,0.001572912,0.329273461,0.457645922,0.041891039,0,0
0.286229478,0.003513145,0.336489809,0.471085733,0.022789226,0,0.038754481,7.90794E-05,0.001683915,0.001683915,0.340002954,0.472432865,0.042267626,0,0
0.296229478,0.003751243,0.346988481,0.485783873,0.024310165,0,0.038905188,8.7368E-05,0.001798458,0.001798458,0.350739724,0.48722264,0.04265643,0,0
0.306229478,0.00399647,0.356812777,0.499537887,0.025874295,0,0.039060777,9.61953E-05,0.001916473,0.001916473,0.360809247,0.501071066,0.043057247,0,0
0.316229478,0.004248264,0.366228893,0.51272045,0.027477754,0,0.039220916,0.000105575,0.002037695,0.002037695,0.370477157,0.514350606,0.043469181,0,0
0.326229478,0.004506572,0.375645008,0.525903012,0.029120073,0,0.039385608,0.000115521,0.0021621,0.0021621,0.38015158,0.527632692,0.04389218,0,0
0.336229478,0.00477139,0.385061124,0.539085574,0.030801131,0,0.039554891,0.000126045,0.002289689,0.002289689,0.389832514,0.540917325,0.044326281,0,0
0.346229478,0.005042717,0.39447724,0.552268136,0.032520808,0,0.039728806,0.000137162,0.002420462,0.002420462,0.399519957,0.554204506,0.044771523,0,0
0.356229478,0.005320551,0.403893356,0.565450698,0.034278983,0,0.039907394,0.000148883,0.002554422,0.002554422,0.409213907,0.567494236,0.045227945,0,0
0.366229478,0.00560489,0.413309471,0.57863326,0.036075536,0,0.040090699,0.000161221,0.002691569,0.002691569,0.418914361,0.580786515,0.045695589,0,0
0.376229478,0.005895732,0.422725587,0.591815822,0.03791035,0,0.040278764,0.00017419,0.002831904,0.002831904,0.428621319,0.594081346,0.046174496,0,0
0.386229478,0.006193075,0.432141703,0.604998384,0.039783303,0,0.040471636,0.000187803,0.002975429,0.002975429,0.438334778,0.607378727,0.046664711,0,0
0.396229478,0.006496917,0.441557819,0.618180946,0.04169428,0,0.040669363,0.000202071,0.003122144,0.003122144,0.448054736,0.620678662,0.04716628,0,0
0.406229478,0.006807121,0.450349782,0.630489695,0.043642263,0,0.040871899,0.000217008,0.003271987,0.003271987,0.457156903,0.633107284,0.047679021,0,0
0.416229478,0.007123168,0.458763964,0.642269549,0.045623689,0,0.041078933,0.000232624,0.003424711,0.003424711,0.465887132,0.645009319,0.048202101,0,0
0.426229478,0.007445007,0.467178146,0.654049404,0.047638133,0,0.041290477,0.000248932,0.003580296,0.003580296,0.474623153,0.65691364,0.048735484,0,0
0.436229478,0.007772636,0.475592328,0.665829259,0.049685492,0,0.041506578,0.000265942,0.00373874,0.00373874,0.483364964,0.668820251,0.049279214,0,0
0.446229478,0.008106054,0.484006509,0.677609113,0.051765664,0,0.041727284,0.000283664,0.003900047,0.003900047,0.492112563,0.680729151,0.049833338,0,0
0.456229478,0.008445259,0.492420691,0.689388968,0.053878548,0,0.041952646,0.000302109,0.004064216,0.004064216,0.50086595,0.69264034,0.050397904,0,0
