time,Dendrite passive:1,Input signal,Gain:1,Na prefilter:1,Pulse,Dendrite NL,Soma NL prefilter out,Soma after passive,Vs,Soma input,Input + Vs,Vd,Integrator1:1,Spike Output
0,0,0,0,0,0,0.036564157,0,0,0,0,0,0.036564157,0,0
0.000200951,2.08828E-09,0.0002598,0.000415681,1.39216E-08,0,0.036564158,2.91412E-14,8.70121E-10,8.70121E-10,0.000259802,0.000415681,0.03656416,0,0
0.001205705,7.51772E-08,0.001558802,0.002494083,5.01125E-07,0,0.036564204,6.29378E-12,3.13249E-08,3.13249E-08,0.001558877,0.002494109,0.036564279,0,0
0.006229478,2.0067E-06,0.008053811,0.012886098,1.33702E-05,0,0.036565405,8.67553E-10,8.36265E-07,8.36265E-07,0.008055818,0.012886767,0.036567412,0,0
0.016229478,1.36189E-05,0.020982359,0.033571775,9.06534E-05,0,0.036572623,1.53237E-08,5.67698E-06,5.67698E-06,0.020995978,0.033576317,0.036586242,0,0
0.026229478,3.55683E-05,0.033910908,0.054257452,0.000236536,0,0.036586251,6.4614E-08,1.48305E-05,1.48305E-05,0.033946476,0.054269317,0.036621819,0,0
0.036229478,6.78515E-05,0.046839456,0.07494313,0.0004508,0,0.036606275,1.7008E-07,2.82987E-05,2.82987E-05,0.046907308,0.074965769,0.036674127,0,0
0.046229478,0.000110465,0.059768004,0.095628807,0.00073323,0,0.036632687,3.52966E-07,4.60838E-05,4.60838E-05,0.059878469,0.095665674,0.036743153,0,0
0.056229478,0.000163406,0.072696553,0.116314484,0.001083611,0,0.03666548,6.34422E-07,6.81877E-05,6.81877E-05,0.072859958,0.116369034,0.036828886,0,0
0.066229478,0.00022667,0.085625101,0.137000162,0.001501728,0,0.036704651,1.0355E-06,9.46123E-05,9.46123E-05,0.08585177,0.137075851,0.03693132,0,0
0.076229478,0.000300254,0.098553649,0.157685839,0.001987367,0,0.036750199,1.57716E-06,0.00012536,0.00012536,0.098853903,0.157786127,0.037050452,0,0
0.086229478,0.000384154,0.111482198,0.178371516,0.002540316,0,0.036802127,2.28027E-06,0.000160432,0.000160432,0.111866352,0.178499862,0.037186281,0,0
0.096229478,0.000478368,0.124410746,0.199057193,0.00316036,0,0.036860443,3.16559E-06,0.000199831,0.000199831,0.124889114,0.199217058,0.037338811,0,0
0.106229478,0.000582698,0.136553716,0.218485946,0.003846,0,0.036925035,4.25372E-06,0.000243478,0.000243478,0.137136414,0.218680728,0.037507733,0,0
0.116229478,0.000696396,0.148221199,0.237153918,0.004592065,0,0.036995446,5.564E-06,0.000291065,0.000291065,0.148917594,0.23738677,0.037691842,0,0
0.126229478,0.000819388,0.159888682,0.255821891,0.005397901,0,0.037071647,7.11485E-06,0.000342563,0.000342563,0.160708069,0.256095941,0.037891035,0,0
0.136229478,0.000951671,0.171556165,0.274489863,0.006263322,0,0.037153655,8.92457E-06,0.000397976,0.000397976,0.172507836,0.274808244,0.038105326,0,0
0.146229478,0.001093243,0.183223647,0.293157836,0.007188138,0,0.03724149,1.10114E-05,0.000457304,0.000457304,0.18431689,0.293523679,0.038334733,0,0
0.156229478,0.0012441,0.19489113,0.311825808,0.008172163,0,0.037335173,1.33935E-05,0.000520549,0.000520549,0.196135231,0.312242248,0.038579273,0,0
0.166229478,0.00140424,0.206558613,0.330493781,0.00921521,0,0.037434729,1.6089E-05,0.000587714,0.000587714,0.207962853,0.330963952,0.038838969,0,0
0.176229478,0.001573659,0.218226096,0.349161753,0.010317093,0,0.037540185,1.91158E-05,0.0006588,0.0006588,0.219799755,0.349688793,0.039113844,0,0
0.186229478,0.001752354,0.229893579,0.367829726,0.011477627,0,0.037651572,2.24918E-05,0.000733809,0.000733809,0.231645933,0.368416773,0.039403926,0,0
0.196229478,0.001940323,0.241561061,0.386497698,0.012696626,0,0.037768922,2.62349E-05,0.000812742,0.000812742,0.243501384,0.387147892,0.039709245,0,0
0.206229478,0.002137381,0.252500436,0.404000697,0.013972711,0,0.037892154,3.03627E-05,0.000895527,0.000895527,0.254637817,0.404717119,0.040029536,0,0
0.216229478,0.002342837,0.262999108,0.420798572,0.015301104,0,0.038020859,3.48918E-05,0.000981877,0.000981877,0.265341944,0.421584074,0.040363696,0,0
0.226229478,0.002556622,0.273497779,0.437596447,0.01668121,0,0.038155032,3.98377E-05,0.001071767,0.001071767,0.276054401,0.438453861,0.040711654,0,0
0.236229478,0.002778733,0.283996451,0.454394321,0.018112867,0,0.03829471,4.52162E-05,0.001165199,0.001165199,0.286775184,0.455326481,0.041073443,0,0
0.246229478,0.003009169,0.294495123,0.471192196,0.019595914,0,0.038439935,5.10427E-05,0.001262175,0.001262175,0.297504291,0.472201936,0.041449103,0,0
0.256229478,0.003247925,0.304993794,0.487990071,0.021130187,0,0.038590747,5.73327E-05,0.001362695,0.001362695,0.308241719,0.489080227,0.041838672,0,0
0.266229478,0.003495,0.315492466,0.504787945,0.022715527,0,0.038747193,6.41015E-05,0.001466761,0.001466761,0.318987466,0.505961354,0.042242193,0,0
0.276229478,0.00375039,0.325991138,0.52158582,0.024351773,0,0.038909318,7.13644E-05,0.001574376,0.001574376,0.329741528,0.522845321,0.042659709,0,0
0.286229478,0.004014094,0.336489809,0.538383695,0.026038764,0,0.039077173,7.91366E-05,0.00168554,0.00168554,0.340503903,0.539732127,0.043091267,0,0
0.296229478,0.004286108,0.346988481,0.555181569,0.027776342,0,0.039250808,8.74334E-05,0.001800255,0.001800255,0.351274589,0.556621774,0.043536916,0,0
0.306229478,0.004566263,0.356812777,0.570900443,0.02956324,0,0.039430166,9.62698E-05,0.001918454,0.001918454,0.361379039,0.572435206,0.043996428,0,0
0.316229478,0.004853916,0.366228893,0.585966228,0.031395043,0,0.03961487,0.00010566,0.002039871,0.002039871,0.371082809,0.587598125,0.044468786,0,0
0.326229478,0.005149006,0.375645008,0.601032013,0.033271214,0,0.039804932,0.000115616,0.002164483,0.002164483,0.380794014,0.6027636,0.044953938,0,0
0.336229478,0.00545153,0.385061124,0.616097799,0.035191613,0,0.040000407,0.000126153,0.002292291,0.002292291,0.390512654,0.617931632,0.045451937,0,0
0.346229478,0.005761485,0.39447724,0.631163584,0.037156101,0,0.04020135,0.000137282,0.002423297,0.002423297,0.400238725,0.633102221,0.045962835,0,0
0.356229478,0.00607887,0.403893356,0.646229369,0.039164541,0,0.040407817,0.000149017,0.002557502,0.002557502,0.409972225,0.648275371,0.046486687,0,0
0.366229478,0.006403681,0.413309471,0.661295154,0.041216794,0,0.040619869,0.000161371,0.002694907,0.002694907,0.419713152,0.66345108,0.04702355,0,0
0.376229478,0.006735916,0.422725587,0.67636094,0.043312724,0,0.040837566,0.000174357,0.002835515,0.002835515,0.429461504,0.678629351,0.047573483,0,0
0.386229478,0.007075574,0.432141703,0.691426725,0.045452193,0,0.041060973,0.000187987,0.002979325,0.002979325,0.439217277,0.693810185,0.048136546,0,0
0.396229478,0.00742265,0.441557819,0.70649251,0.047635065,0,0.041290154,0.000202274,0.00312634,0.00312634,0.448980469,0.708993582,0.048712804,0,0
0.406229478,0.00777699,0.450349782,0.720559651,0.04986018,0,0.041525068,0.000217232,0.003276498,0.003276498,0.458126772,0.723180849,0.049302057,0,0
0.416229478,0.008137998,0.458763964,0.734022342,0.052123461,0,0.041765363,0.000232871,0.003429551,0.003429551,0.466901962,0.736765983,0.049903361,0,0
0.426229478,0.008505617,0.467178146,0.747485033,0.054424424,0,0.042011064,0.000249202,0.00358548,0.00358548,0.475683763,0.750353417,0.050516681,0,0
0.436229478,0.008879845,0.475592328,0.760947724,0.056762949,0,0.042262236,0.000266237,0.003744284,0.003744284,0.484472173,0.763943151,0.051142081,0,0
0.446229478,0.00926068,0.484006509,0.774410415,0.059138919,0,0.042518946,0.000283986,0.003905965,0.003905965,0.493267189,0.777535187,0.051779625,0,0
0.456229478,0.009648119,0.492420691,0.787873106,0.061552218,0,0.042781262,0.000302461,0.004070525,0.004070525,0.50206881,0.791129526,0.05242938,0,0
0.466229478,0.01004216,0.500834873,0.801335797,0.064002729,0,0.043049254,0.000321671,0.004237965,0.004237965,0.510877033,0.804726169,0.053091415,0,0
0.476229478,0.010442802,0.509249055,0.814798488,0.066490336,0,0.043322996,0.000341627,0.004408285,0.004408285,0.519691857,0.818325116,0.053765798,0,0
0.486229478,0.010850042,0.517663237,0.828261179,0.069014923,0,0.04360256,0.000362341,0.004581487,0.004581487,0.528513279,0.831926369,0.054452602,0,0
0.496229478,0.011263878,0.526077419,0.84172387,0.071576374,0,0.043888024,0.000383822,0.004757573,0.004757573,0.537341296,0.845529928,0.055151901,0,0
0.506229478,0.011684165,0.533914376,0.854263002,0.074173627,0,0.044179356,0.000406082,0.004936484,0.004936484,0.545598541,0.85821219,0.055863521,0,0
0.516229478,0.012110354,0.541401957,0.866243132,0.076802924,0,0.044476224,0.000429129,0.005117994,0.005117994,0.553512311,0.870337526,0.056586578,0,0
0.526229478,0.012542392,0.548889538,0.878223261,0.079463825,0,0.04477866,0.000452973,0.005302081,0.005302081,0.56143193,0.882464926,0.057321052,0,0
0.536229478,0.012980276,0.556377119,0.89020339,0.082156232,0,0.045086738,0.000477623,0.005488747,0.005488747,0.569357395,0.894594388,0.058067014,0,0
0.546229478,0.013424005,0.5638647,0.902183519,0.084880047,0,0.045400534,0.000503087,0.005677994,0.005677994,0.577288705,0.906725914,0.058824539,0,0
0.556229478,0.013873577,0.57135228,0.914163649,0.087635172,0,0.045720125,0.000529375,0.005869821,0.005869821,0.585225858,0.918859506,0.059593702,0,0
0.566229478,0.01432899,0.578839861,0.926143778,0.09042151,0,0.046045588,0.000556495,0.006064231,0.006064231,0.593168852,0.930995163,0.060374579,0,0
0.576229478,0.014790243,0.586327442,0.938123907,0.093238964,0,0.046377005,0.000584455,0.006261225,0.006261225,0.601117685,0.943132887,0.061167248,0,0
0.586229478,0.015257332,0.593815023,0.950104037,0.096087437,0,0.046714458,0.000613265,0.006460803,0.006460803,0.609072355,0.955272679,0.06197179,0,0
0.596229478,0.015730257,0.601302604,0.962084166,0.098966833,0,0.04705803,0.000642934,0.006662966,0.006662966,0.617032861,0.967414539,0.062788287,0,0
0.606229478,0.016208885,0.608256796,0.973210874,0.10187618,0,0.047407701,0.000673469,0.006867662,0.006867662,0.624465681,0.978705003,0.063616585,0,0
0.616229478,0.016692706,0.614888144,0.98382103,0.104812017,0,0.047763146,0.000704878,0.007074679,0.007074679,0.63158085,0.989480773,0.064455852,0,0
0.626229478,0.017181672,0.621519492,0.994431187,0.107773945,0,0.048124408,0.000737169,0.007283999,0.007283999,0.638701164,1.000258386,0.06530608,0,0
0.636229478,0.017675782,0.628150839,1.005041343,0.110761886,0,0.048491565,0.000770349,0.007495624,0.007495624,0.645826621,1.011037842,0.066167347,0,0
0.646229478,0.018175034,0.634782187,1.015651499,0.113775758,0,0.0488647,0.000804424,0.007709554,0.007709554,0.652957221,1.021819142,0.067039733,0,0
0.656229478,0.018679425,0.641413535,1.026261656,0.116815482,0,0.049243895,0.000839402,0.007925789,0.007925789,0.66009296,1.032602287,0.06792332,0,0
0.666229478,0.019188956,0.648044883,1.036871812,0.119880977,0,0.049629235,0.00087529,0.008144332,0.008144332,0.667233839,1.043387278,0.06881819,0,0
0.676229478,0.019703623,0.654676231,1.047481969,0.122972164,0,0.050020806,0.000912095,0.008365183,0.008365183,0.674379854,1.054174115,0.069724429,0,0
0.686229478,0.020223426,0.661307578,1.058092125,0.126088964,0,0.050418696,0.000949823,0.008588342,0.008588342,0.681531004,1.064962799,0.070642122,0,0
0.696229478,0.020748362,0.667938926,1.068702282,0.129231297,0,0.050822994,0.000988482,0.008813811,0.008813811,0.688687288,1.075753331,0.071571356,0,0
0.706229478,0.021278309,0.674077818,1.078524509,0.132398276,0,0.051233687,0.001028079,0.009041541,0.009041541,0.695356127,1.085757742,0.072511996,0,0
0.716229478,0.021812797,0.679918641,1.087869826,0.135586714,0,0.051650457,0.001068619,0.009271337,0.009271337,0.701731439,1.095286895,0.073463254,0,0
0.726229478,0.022351782,0.685759464,1.097215143,0.138796255,0,0.052073349,0.001110108,0.009503181,0.009503181,0.708111247,1.104817688,0.074425131,0,0
0.736229478,0.022895263,0.691600287,1.10656046,0.142026835,0,0.052502447,0.001152552,0.009737076,0.009737076,0.71449555,1.11435012,0.07539771,0,0
0.746229478,0.023443237,0.69744111,1.115905776,0.145278389,0,0.052937837,0.001195955,0.00997302,0.00997302,0.720884347,1.123884193,0.076381074,0,0
0.756229478,0.023995703,0.703281933,1.125251093,0.148550852,0,0.053379607,0.001240324,0.010211017,0.010211017,0.727277636,1.133419906,0.07737531,0,0
0.766229478,0.024552661,0.709122756,1.13459641,0.151844161,0,0.053827844,0.001285664,0.010451065,0.010451065,0.733675417,1.142957262,0.078380505,0,0
0.776229478,0.025114107,0.714963579,1.143941727,0.155158252,0,0.05428264,0.00133198,0.010693167,0.010693167,0.740077687,1.15249626,0.079396748,0,0
0.786229478,0.025680042,0.720804402,1.153287044,0.15849306,0,0.054744086,0.001379277,0.010937322,0.010937322,0.746484444,1.162036901,0.080424128,0,0
0.796229478,0.026250464,0.726645225,1.16263236,0.161848523,0,0.055212275,0.001427562,0.011183532,0.011183532,0.752895689,1.171579186,0.081462739,0,0
0.806229478,0.026825259,0.732031801,1.171250882,0.165223831,0,0.055687196,0.001476839,0.01143175,0.01143175,0.75885706,1.180396282,0.082512455,0,0
0.816229478,0.027403994,0.737143435,1.179429496,0.168616054,0,0.056168535,0.001527112,0.011681799,0.011681799,0.764547429,1.188774935,0.083572529,0,0
0.826229478,0.027986629,0.742255069,1.18760811,0.172024873,0,0.056656339,0.001578387,0.011933661,0.011933661,0.770241698,1.197155039,0.084642968,0,0
0.836229478,0.028573162,0.747366703,1.195786724,0.175450238,0,0.057150695,0.001630667,0.012187338,0.012187338,0.775939865,1.205536594,0.085723857,0,0
0.846229478,0.029163592,0.752478337,1.203965338,0.178892099,0,0.057651692,0.001683955,0.012442829,0.012442829,0.781641929,1.213919602,0.086815284,0,0
0.856229478,0.029757918,0.75758997,1.212143952,0.182350405,0,0.058159418,0.001738257,0.012700137,0.012700137,0.787347888,1.222304062,0.087917336,0,0
0.866229478,0.030356138,0.762701604,1.220322567,0.185825107,0,0.058673965,0.001793575,0.012959261,0.012959261,0.793057742,1.230689976,0.089030103,0,0
0.876229478,0.030958251,0.767813238,1.228501181,0.189316154,0,0.059195425,0.001849915,0.013220203,0.013220203,0.798771489,1.239077343,0.090153677,0,0
0.886229478,0.031564257,0.772924872,1.236679795,0.192823498,0,0.059723892,0.001907279,0.013482963,0.013482963,0.804489128,1.247466165,0.091288148,0,0
0.896229478,0.032174153,0.778036505,1.244858409,0.196347089,0,0.06025946,0.001965673,0.013747541,0.013747541,0.810210658,1.255856441,0.092433612,0,0
0.906229478,0.032787835,0.782729546,1.252367273,0.19988619,0,0.060802119,0.002025099,0.014013895,0.014013895,0.815517381,1.263578389,0.093589955,0,0
0.916229478,0.033404906,0.787169223,1.259470757,0.20343811,0,0.061351556,0.002085562,0.014281861,0.014281861,0.820574129,1.270896246,0.094756462,0,0
0.926229478,0.034025326,0.791608901,1.266574242,0.207002565,0,0.061907817,0.002147063,0.014551424,0.014551424,0.825634227,1.278215381,0.095933143,0,0
0.936229478,0.034649096,0.796048579,1.273677726,0.210579517,0,0.062470991,0.002209606,0.014822583,0.014822583,0.830697674,1.285535793,0.097120087,0,0
0.946229478,0.035276213,0.800488257,1.280781211,0.214168928,0,0.063041166,0.002273194,0.01509534,0.01509534,0.835764469,1.292857483,0.098317379,0,0
0.956229478,0.035906676,0.804927934,1.287884695,0.217770761,0,0.063618433,0.002337829,0.015369696,0.015369696,0.840834611,1.300180452,0.099525109,0,0
0.966229478,0.036540486,0.809367612,1.294988179,0.22138498,0,0.064202881,0.002403514,0.015645651,0.015645651,0.845908098,1.3075047,0.100743367,0,0
0.976229478,0.03717764,0.81380729,1.302091664,0.225011547,0,0.064794605,0.002470251,0.015923205,0.015923205,0.85098493,1.314830227,0.101972245,0,0
0.986229478,0.037818138,0.818246968,1.309195148,0.228650426,0,0.065393696,0.002538044,0.016202359,0.016202359,0.856065106,1.322157035,0.103211834,0,0
