time,Dendrite passive:1,Input signal,Gain:1,Na prefilter:1,Pulse,Dendrite NL,Soma NL prefilter out,Soma after passive,Vs,Soma input,Input + Vs,Vd,Integrator1:1,Spike Output
0,0,0,0,0,0,0.036564157,0,0,0,0,0,0.036564157,0,0
0.000200951,1.69673E-09,0.0002598,0.00033774,1.13113E-08,0,0.036564158,2.91412E-14,8.70121E-10,8.70121E-10,0.000259802,0.000337741,0.03656416,0,0
0.001205705,6.10816E-08,0.001558802,0.002026443,4.07164E-07,0,0.036564195,6.29375E-12,3.13247E-08,3.13247E-08,0.001558863,0.002026468,0.036564256,0,0
0.006229478,1.63046E-06,0.008053811,0.010469955,1.08633E-05,0,0.036565171,8.67532E-10,8.36239E-07,8.36239E-07,0.008055442,0.010470624,0.036566802,0,0
0.016229478,1.10655E-05,0.020982359,0.027277067,7.36574E-05,0,0.036571035,1.53227E-08,5.67652E-06,5.67652E-06,0.020993425,0.027281609,0.036582101,0,0
0.026229478,2.89002E-05,0.033910908,0.04408418,0.000192192,0,0.036582108,6.46076E-08,1.48285E-05,1.48285E-05,0.033939808,0.044096043,0.036611008,0,0
0.036229478,5.51319E-05,0.046839456,0.060891293,0.000366292,0,0.036598376,1.70057E-07,2.82936E-05,2.82936E-05,0.046894588,0.060913928,0.036653508,0,0
0.046229478,8.97581E-05,0.059768004,0.077698406,0.000595785,0,0.036619832,3.52905E-07,4.60732E-05,4.60732E-05,0.059857763,0.077735264,0.03670959,0,0
0.056229478,0.000132777,0.072696553,0.094505518,0.000880498,0,0.036646467,6.34288E-07,6.81685E-05,6.81685E-05,0.072829329,0.094560053,0.036779244,0,0
0.066229478,0.000184185,0.085625101,0.111312631,0.001220258,0,0.036678277,1.03524E-06,9.45811E-05,9.45811E-05,0.085809286,0.111388296,0.036862462,0,0
0.076229478,0.00024398,0.098553649,0.128119744,0.001614894,0,0.036715259,1.57671E-06,0.000125312,0.000125312,0.098797629,0.128219994,0.036959239,0,0
0.086229478,0.00031216,0.111482198,0.144926857,0.002064235,0,0.036757413,2.27953E-06,0.000160363,0.000160363,0.111794357,0.145055147,0.037069573,0,0
0.096229478,0.000388722,0.124410746,0.16173397,0.00256811,0,0.036804739,3.16444E-06,0.000199735,0.000199735,0.124799468,0.161893758,0.037193461,0,0
0.106229478,0.000473507,0.136553716,0.177519831,0.003125301,0,0.036857144,4.25203E-06,0.000243349,0.000243349,0.137027223,0.17771451,0.03733065,0,0
0.116229478,0.000565906,0.148221199,0.192687559,0.00373161,0,0.036914251,5.56157E-06,0.000290896,0.000290896,0.148787105,0.192920275,0.037480157,0,0
0.126229478,0.00066586,0.159888682,0.207855286,0.004386508,0,0.036976033,7.11148E-06,0.000342347,0.000342347,0.160554542,0.208129164,0.037641893,0,0
0.136229478,0.000773368,0.171556165,0.223023014,0.005089844,0,0.037042499,8.92001E-06,0.000397704,0.000397704,0.172329533,0.223341177,0.037815867,0,0
0.146229478,0.000888427,0.183223647,0.238190742,0.005841467,0,0.037113657,1.10054E-05,0.000456969,0.000456969,0.184112075,0.238556317,0.038002085,0,0
0.156229478,0.001011035,0.19489113,0.253358469,0.006641227,0,0.037189522,1.33857E-05,0.000520142,0.000520142,0.195902166,0.253774583,0.038200557,0,0
0.166229478,0.00114119,0.206558613,0.268526197,0.007488973,0,0.037270106,1.60789E-05,0.000587224,0.000587224,0.207699803,0.268995976,0.038411296,0,0
0.176229478,0.001278889,0.218226096,0.283693925,0.008384557,0,0.037355424,1.91031E-05,0.000658217,0.000658217,0.219504985,0.284220498,0.038634313,0,0
0.186229478,0.001424131,0.229893579,0.298861652,0.00932783,0,0.037445494,2.2476E-05,0.000733122,0.000733122,0.23131771,0.29944815,0.038869625,0,0
0.196229478,0.001576913,0.241561061,0.31402938,0.010318643,0,0.037540334,2.62155E-05,0.00081194,0.00081194,0.243137974,0.314678932,0.039117247,0,0
0.206229478,0.001737087,0.252500436,0.328250567,0.011355878,0,0.037639872,3.03391E-05,0.000894598,0.000894598,0.254237522,0.328966245,0.039376958,0,0
0.216229478,0.001904089,0.262999108,0.34189884,0.012435652,0,0.037743768,3.48633E-05,0.000980809,0.000980809,0.264903196,0.342683487,0.039647857,0,0
0.226229478,0.002077865,0.273497779,0.355547113,0.013557486,0,0.037852012,3.98037E-05,0.001070547,0.001070547,0.275575645,0.356403551,0.039929877,0,0
0.236229478,0.002258414,0.283996451,0.369195386,0.014721249,0,0.037964625,4.51759E-05,0.001163813,0.001163813,0.286254865,0.370126437,0.040223039,0,0
0.246229478,0.002445733,0.294495123,0.382843659,0.015926811,0,0.038081632,5.09952E-05,0.001260608,0.001260608,0.296940855,0.383852146,0.040527365,0,0
0.256229478,0.00263982,0.304993794,0.396491933,0.017174042,0,0.038203058,5.72771E-05,0.001360934,0.001360934,0.307633614,0.397580679,0.040842877,0,0
0.266229478,0.002840673,0.315492466,0.410140206,0.018462812,0,0.038328929,6.40369E-05,0.00146479,0.00146479,0.318333139,0.411312038,0.041169602,0,0
0.276229478,0.00304829,0.325991138,0.423788479,0.019792994,0,0.038459274,7.12897E-05,0.001572179,0.001572179,0.329039428,0.425046222,0.041507564,0,0
0.286229478,0.00326267,0.336489809,0.437436752,0.021164458,0,0.038594122,7.90508E-05,0.001683102,0.001683102,0.339752479,0.438783234,0.041856793,0,0
0.296229478,0.00348381,0.346988481,0.451085025,0.022577076,0,0.038733505,8.73352E-05,0.001797559,0.001797559,0.350472291,0.452523073,0.042217316,0,0
0.306229478,0.003711574,0.356812777,0.46385661,0.024029822,0,0.038877366,9.6158E-05,0.001915483,0.001915483,0.36052435,0.465388996,0.042588939,0,0
0.316229478,0.003945439,0.366228893,0.47609756,0.025519109,0,0.039025392,0.000105533,0.002036607,0.002036607,0.370174331,0.477726846,0.04297083,0,0
0.326229478,0.004185355,0.375645008,0.488338511,0.027044503,0,0.039177583,0.000115473,0.002160909,0.002160909,0.379830363,0.490067238,0.043362938,0,0
0.336229478,0.00443132,0.385061124,0.500579461,0.028605891,0,0.039333973,0.000125992,0.002288387,0.002288387,0.389492444,0.502410171,0.043765292,0,0
