time,Dendrite passive:1,Input signal,Input,Na prefilter:1,Dendrite NL,Soma NL prefilter out,Soma after passive,Vs,Input + Vs,Vd,Gain1:1,Integrator1:1,Spike Output
0.345495844,0.005730129,0.393786442,0.630058307,0.03695594,0.04018083,3.57823E-05,0.00045532,0.00045532,0.630422562,0.045910959,0.707869273,0,0
0.355495844,0.006046166,0.403202557,0.645124092,0.038955971,0.040386328,3.79127E-05,0.000470555,0.000470555,0.645500536,0.046432494,0.700825856,0,0
0.365495844,0.006369582,0.412618673,0.660189877,0.040999522,0.040597367,4.01089E-05,0.000485962,0.000485962,0.660578647,0.046966949,0.693852523,0,0
0.375495844,0.006700374,0.422034789,0.675255662,0.04308645,0.040814009,4.23714E-05,0.000501544,0.000501544,0.675656898,0.047514383,0.686948575,0,0
0.385495844,0.007038538,0.431450905,0.690321448,0.045216611,0.041036314,4.47008E-05,0.000517306,0.000517306,0.690735292,0.048074852,0.680113322,0,0
0.395495844,0.00738407,0.440867021,0.705387233,0.04738986,0.041264347,4.70977E-05,0.000533251,0.000533251,0.705813833,0.048648416,0.673346082,0,0
0.405495844,0.007736839,0.449732489,0.719571983,0.049605211,0.041498083,4.95626E-05,0.000549384,0.000549384,0.72001149,0.049234922,0.666646176,0,0
0.415495844,0.008096256,0.458146671,0.733034673,0.051858613,0.041737173,5.20961E-05,0.000565709,0.000565709,0.733487241,0.049833429,0.660012936,0,0
0.425495844,0.008462229,0.466560853,0.746497364,0.054149361,0.041981617,5.46989E-05,0.00058223,0.00058223,0.746963149,0.050443847,0.653445697,0,0
0.435495844,0.008834756,0.474975035,0.759960055,0.056477331,0.04223148,5.73716E-05,0.000598951,0.000598951,0.760439216,0.051066235,0.646943804,0,0
0.445495844,0.009213833,0.483389216,0.773422746,0.058842399,0.042486825,6.01149E-05,0.000615876,0.000615876,0.773915447,0.051700657,0.640506606,0,0
0.455495844,0.009599457,0.491803398,0.786885437,0.061244443,0.042747719,6.29295E-05,0.000633009,0.000633009,0.787391845,0.052347176,0.634133458,0,0
0.465495844,0.009991624,0.50021758,0.800348128,0.063683341,0.043014232,6.5816E-05,0.000650354,0.000650354,0.800868411,0.053005856,0.627823725,0,0
0.475495844,0.010390332,0.508631762,0.813810819,0.06615897,0.043286433,6.87751E-05,0.000667914,0.000667914,0.814345151,0.053676765,0.621576775,0,0
0.485495844,0.010795578,0.517045944,0.82727351,0.068671208,0.043564394,7.18076E-05,0.000685694,0.000685694,0.827822066,0.054359972,0.615391982,0,0
0.495495844,0.011207358,0.525460126,0.840736201,0.071219935,0.04384819,7.49142E-05,0.000703698,0.000703698,0.84129916,0.055055548,0.60926873,0,0
0.505495844,0.011625551,0.533365062,0.853384099,0.073804248,0.044137807,7.80957E-05,0.00072193,0.00072193,0.853961643,0.055763359,0.603206405,0,0
0.515495844,0.012049612,0.540852643,0.865364229,0.076420413,0.044432914,8.13528E-05,0.000740394,0.000740394,0.865956544,0.056482526,0.597204401,0,0
0.525495844,0.012479457,0.548340224,0.877344358,0.079067788,0.044733519,8.46864E-05,0.000759093,0.000759093,0.877951632,0.057212976,0.591262118,0,0
0.535495844,0.012915084,0.555827804,0.889324487,0.081746271,0.045039694,8.80972E-05,0.000778031,0.000778031,0.889946912,0.057954778,0.585378961,0,0
0.545495844,0.013356488,0.563315385,0.901304616,0.084455758,0.045351513,9.1586E-05,0.000797212,0.000797212,0.901942386,0.058708002,0.579554343,0,0
0.555495844,0.013803669,0.570802966,0.913284746,0.087196147,0.045669051,9.51537E-05,0.00081664,0.00081664,0.913938057,0.059472719,0.573787681,0,0
0.565495844,0.014256622,0.578290547,0.925264875,0.089967337,0.045992383,9.88011E-05,0.000836317,0.000836317,0.925933929,0.060249004,0.568078398,0,0
0.575495844,0.014715345,0.585778128,0.937245004,0.092769224,0.046321587,0.000102529,0.000856249,0.000856249,0.937930004,0.061036932,0.562425924,0,0
0.585495844,0.015179835,0.593265708,0.949225134,0.095601708,0.046656744,0.000106339,0.000876439,0.000876439,0.949926285,0.06183658,0.556829692,0,0
0.595495844,0.01565009,0.600753289,0.961205263,0.098464688,0.046997935,0.00011023,0.000896891,0.000896891,0.961922775,0.062648025,0.551289144,0,0
0.605495844,0.016125999,0.607770298,0.972432476,0.10135734,0.047345155,0.000114206,0.000917608,0.000917608,0.973166563,0.063471154,0.545803726,0,0
0.615495844,0.016607056,0.614401646,0.983042633,0.104276224,0.047698082,0.000118265,0.000938594,0.000938594,0.983793508,0.064305138,0.540372888,0,0
0.625495844,0.017093184,0.621032993,0.993652789,0.10722076,0.048056733,0.000122409,0.000959853,0.000959853,0.994420672,0.065149918,0.534996088,0,0
0.635495844,0.017584382,0.627664341,1.004262946,0.110190862,0.048421186,0.00012664,0.000981389,0.000981389,1.005048057,0.066005568,0.529672788,0,0
0.645495844,0.018080647,0.634295689,1.014873102,0.113186447,0.048791518,0.000130957,0.001003204,0.001003204,1.015675665,0.066872166,0.524402456,0,0
0.655495844,0.018581977,0.640927037,1.025483259,0.116207429,0.049167811,0.000135362,0.001025303,0.001025303,1.026303501,0.067749788,0.519184564,0,0
0.665495844,0.019088368,0.647558385,1.036093415,0.119253726,0.049550147,0.000139857,0.001047688,0.001047688,1.036931566,0.068638515,0.514018591,0,0
0.675495844,0.019599819,0.654189732,1.046703572,0.122325254,0.049938609,0.000144441,0.001070364,0.001070364,1.047559863,0.069538428,0.508904021,0,0
0.685495844,0.020116327,0.66082108,1.057313728,0.125421929,0.050333281,0.000149116,0.001093335,0.001093335,1.058188396,0.070449609,0.503840341,0,0
0.695495844,0.02063789,0.667452428,1.067923885,0.128543669,0.050734251,0.000153884,0.001116603,0.001116603,1.068817167,0.071372142,0.498827046,0,0
0.705495844,0.021164406,0.673649316,1.077838905,0.131689725,0.05114152,0.000158744,0.001140173,0.001140173,1.078751043,0.072305926,0.493863634,0,0
0.715495844,0.021695408,0.679490139,1.087184222,0.13485693,0.051554772,0.000163698,0.001164048,0.001164048,1.08811546,0.073250179,0.488949609,0,0
0.725495844,0.022230825,0.685330962,1.096529539,0.138044759,0.051974027,0.000168748,0.001188232,0.001188232,1.097480124,0.074204852,0.484084479,0,0
0.735495844,0.022770656,0.691171785,1.105874855,0.141253144,0.052399367,0.000173893,0.001212727,0.001212727,1.106845037,0.075170023,0.479267758,0,0
0.745495844,0.023314899,0.697012608,1.115220172,0.144482016,0.052830874,0.000179136,0.001237538,0.001237538,1.116210202,0.076145773,0.474498964,0,0
0.755495844,0.023863551,0.702853431,1.124565489,0.147731309,0.053268633,0.000184478,0.001262667,0.001262667,1.125575622,0.077132184,0.46977762,0,0
0.765495844,0.02441661,0.708694254,1.133910806,0.151000956,0.053712729,0.000189919,0.001288118,0.001288118,1.1349413,0.078129339,0.465103255,0,0
0.775495844,0.024974075,0.714535077,1.143256123,0.154290889,0.054163248,0.00019546,0.001313896,0.001313896,1.144307239,0.079137323,0.4604754,0,0
0.785495844,0.025535943,0.7203759,1.152601439,0.157601043,0.05462028,0.000201103,0.001340002,0.001340002,1.153673441,0.080156222,0.455893593,0,0
0.795495844,0.026102212,0.726216723,1.161946756,0.16093135,0.055083913,0.000206849,0.001366441,0.001366441,1.163039909,0.081186124,0.451357376,0,0
0.805495844,0.026672787,0.731656795,1.170650871,0.164281129,0.055554152,0.0002127,0.001393216,0.001393216,1.171765444,0.082226939,0.446866295,0,0
0.815495844,0.02724724,0.736768428,1.178829485,0.167647471,0.056030683,0.000218655,0.001420331,0.001420331,1.17996575,0.083277923,0.442419902,0,0
0.825495844,0.027825505,0.741880062,1.187008099,0.1710299,0.05651353,0.000224717,0.001447789,0.001447789,1.188166331,0.084339035,0.43801775,0,0
0.835495844,0.028407581,0.746991696,1.195186713,0.174428363,0.057002775,0.000230886,0.001475593,0.001475593,1.196367188,0.085410355,0.433659401,0,0
0.845495844,0.028993464,0.75210333,1.203365327,0.177842808,0.057498503,0.000237164,0.001503747,0.001503747,1.204568325,0.086491967,0.429344417,0,0
0.855495844,0.029583155,0.757214963,1.211543942,0.181273183,0.058000799,0.000243552,0.001532253,0.001532253,1.212769744,0.087583954,0.425072369,0,0
0.865495844,0.03017665,0.762326597,1.219722556,0.184719435,0.058509751,0.000250052,0.001561115,0.001561115,1.220971448,0.088686401,0.420842828,0,0
0.875495844,0.030773949,0.767438231,1.22790117,0.188181512,0.059025447,0.000256663,0.001590338,0.001590338,1.22917344,0.089799396,0.416655372,0,0
0.885495844,0.031375049,0.772549865,1.236079784,0.191659364,0.059547976,0.000263389,0.001619923,0.001619923,1.237375722,0.090923025,0.412509582,0,0
0.895495844,0.031979949,0.777661499,1.244258398,0.195152938,0.06007743,0.000270229,0.001649874,0.001649874,1.245578297,0.092057379,0.408405043,0,0
0.905495844,0.032588562,0.782403836,1.251846137,0.198661616,0.060613813,0.000277186,0.001680195,0.001680195,1.253190294,0.093202375,0.404341345,0,0
0.915495844,0.033200492,0.786843514,1.258949622,0.202182726,0.061156811,0.00028426,0.00171089,0.00171089,1.260318334,0.094357303,0.400318081,0,0
0.925495844,0.033815679,0.791283191,1.266053106,0.20571584,0.061706446,0.000291452,0.001741961,0.001741961,1.267446675,0.095522126,0.39633485,0,0
0.935495844,0.034434122,0.795722869,1.27315659,0.209260919,0.062262803,0.000298765,0.001773411,0.001773411,1.274575319,0.096696926,0.392391252,0,0
0.945495844,0.03505582,0.800162547,1.280260075,0.212817923,0.062825965,0.000306199,0.001805244,0.001805244,1.28170427,0.097881785,0.388486894,0,0
0.955495844,0.03568077,0.804602224,1.287363559,0.216386815,0.063396018,0.000313756,0.001837463,0.001837463,1.28883353,0.099076789,0.384621385,0,0
0.965495844,0.036308972,0.809041902,1.294467044,0.219967555,0.063973049,0.000321437,0.001870072,0.001870072,1.295963101,0.100282021,0.380794338,0,0
0.975495844,0.036940424,0.81348158,1.301570528,0.223560106,0.064557145,0.000329243,0.001903072,0.001903072,1.303092986,0.101497569,0.377005371,0,0
0.985495844,0.037575124,0.817921258,1.308674012,0.227164428,0.065148395,0.000337176,0.001936469,0.001936469,1.310223187,0.10272352,0.373254105,0,0
0.995495844,0.038213072,0.822360935,1.315777497,0.230780485,0.06574689,0.000345236,0.001970265,0.001970265,1.317353709,0.103959962,0.369540165,0,0
1.005495844,0.038854186,0.826460656,1.32233705,0.234407716,0.066352633,0.000353426,0.002004463,0.002004463,1.32394062,0.105206819,0.365863179,0,0
1.015495844,0.039498104,0.830281763,1.32845082,0.23804367,0.066965306,0.000361747,0.002039067,0.002039067,1.330082074,0.10646341,0.362222779,0,0
1.025495844,0.04014477,0.834102869,1.334564591,0.241687963,0.067584931,0.0003702,0.002074081,0.002074081,1.336223855,0.1077297,0.358618602,0,0
1.035495844,0.040794183,0.837923976,1.340678362,0.245340567,0.068211587,0.000378786,0.002109506,0.002109506,1.342365966,0.10900577,0.355050288,0,0
1.045495844,0.041446341,0.841745083,1.346792132,0.249001457,0.068845358,0.000387508,0.002145346,0.002145346,1.348508409,0.1102917,0.351517478,0,0
1.055495844,0.042101244,0.845566189,1.352905903,0.252670605,0.069486328,0.000396365,0.002181604,0.002181604,1.354651186,0.111587572,0.348019821,0,0
1.065495844,0.042758891,0.849387296,1.359019674,0.256347985,0.07013458,0.000405361,0.002218284,0.002218284,1.360794301,0.112893471,0.344556966,0,0
1.075495844,0.043419279,0.853208403,1.365133444,0.260033571,0.0707902,0.000414495,0.002255389,0.002255389,1.366937755,0.11420948,0.341128567,0,0
1.085495844,0.044082409,0.857029509,1.371247215,0.263727338,0.071453275,0.00042377,0.002292921,0.002292921,1.373081552,0.115535683,0.337734281,0,0
1.095495844,0.044748278,0.860850616,1.377360986,0.267429257,0.072123891,0.000433187,0.002330885,0.002330885,1.379225694,0.116872169,0.334373768,0,0
1.105495844,0.045416814,0.864359122,1.382974595,0.271138825,0.072802049,0.000442747,0.002369283,0.002369283,1.384870022,0.118218863,0.331046694,0,0
1.115495844,0.046087681,0.867611434,1.388178294,0.274853797,0.073487425,0.000452453,0.002408119,0.002408119,1.390104789,0.119575107,0.327752724,0,0
1.125495844,0.046760831,0.870863745,1.393381992,0.278573827,0.074180036,0.000462305,0.002447396,0.002447396,1.395339909,0.120940867,0.32449153,0,0
1.135495844,0.04743626,0.874116057,1.398585691,0.282298899,0.07487996,0.000472304,0.002487116,0.002487116,1.400575384,0.12231622,0.321262785,0,0
1.145495844,0.048113969,0.877368369,1.40378939,0.286028998,0.075587275,0.000482453,0.002527283,0.002527283,1.405811216,0.123701244,0.318066167,0,0
1.155495844,0.048793957,0.88062068,1.408993088,0.289764109,0.07630206,0.000492753,0.002567899,0.002567899,1.411047408,0.125096017,0.314901356,0,0
1.165495844,0.049476222,0.883872992,1.414196787,0.293504215,0.077024395,0.000503205,0.002608969,0.002608969,1.416283962,0.126500618,0.311768035,0,0
1.175495844,0.050160765,0.887125303,1.419400486,0.297249302,0.077754363,0.000513811,0.002650495,0.002650495,1.421520881,0.127915127,0.308665891,0,0
1.185495844,0.050847582,0.890377615,1.424604184,0.300999354,0.078492043,0.000524572,0.00269248,0.00269248,1.426758168,0.129339625,0.305594615,0,0
1.195495844,0.051536675,0.893629927,1.429807883,0.304754356,0.07923752,0.000535491,0.002734927,0.002734927,1.431995825,0.130774195,0.302553897,0,0
1.205495844,0.052227975,0.896595134,1.434552214,0.308513851,0.079990787,0.000546567,0.00277784,0.00277784,1.436774487,0.132218762,0.299543436,0,0
1.215495844,0.052921176,0.899325043,1.438920068,0.312275788,0.080751514,0.000557804,0.002821222,0.002821222,1.441177046,0.133672689,0.296562929,0,0
1.225495844,0.053616231,0.902054952,1.443287923,0.316039858,0.08151971,0.000569202,0.002865076,0.002865076,1.445579983,0.135135941,0.293612078,0,0
1.235495844,0.054313139,0.90478486,1.447655777,0.319806054,0.082295448,0.000580763,0.002909404,0.002909404,1.4499833,0.136608587,0.290690589,0,0
1.245495844,0.055011901,0.907514769,1.452023631,0.323574371,0.083078801,0.000592489,0.00295421,0.00295421,1.454386998,0.138090702,0.28779817,0,0
1.255495844,0.055712514,0.910244678,1.456391485,0.327344803,0.083869842,0.000604381,0.002999496,0.002999496,1.458791081,0.139582356,0.28493453,0,0
1.265495844,0.056414979,0.912974587,1.460759339,0.331117344,0.084668645,0.000616441,0.003045266,0.003045266,1.463195551,0.141083624,0.282099384,0,0
1.275495844,0.057119294,0.915704496,1.465127193,0.334891989,0.085475284,0.00062867,0.003091522,0.003091522,1.467600411,0.142594579,0.279292448,0,0
1.285495844,0.05782546,0.918434404,1.469495047,0.338668732,0.086289836,0.00064107,0.003138269,0.003138269,1.472005662,0.144115296,0.276513442,0,0
1.295495844,0.058533474,0.921164313,1.473862901,0.342447567,0.087112375,0.000653642,0.003185508,0.003185508,1.476411308,0.14564585,0.273762087,0,0
1.305495844,0.059243277,0.92363087,1.477809393,0.346228084,0.08794289,0.000666389,0.003233243,0.003233243,1.480395988,0.147186167,0.271038109,0,0
1.315495844,0.059954585,0.925881596,1.481410554,0.350008409,0.088781039,0.000679311,0.003281478,0.003281478,1.484035736,0.148735624,0.268341235,0,0
1.325495844,0.060667358,0.928132322,1.485011716,0.353788267,0.089626824,0.000692411,0.003330214,0.003330214,1.487675887,0.150294182,0.265671195,0,0
1.335495844,0.061381594,0.930383048,1.488612877,0.357567661,0.090480312,0.00070569,0.003379455,0.003379455,1.491316441,0.151861906,0.263027722,0,0
1.345495844,0.062097292,0.932633774,1.492214038,0.361346593,0.091341566,0.000719149,0.003429203,0.003429203,1.494957401,0.153438859,0.260410553,0,0
1.355495844,0.062814453,0.9348845,1.4958152,0.365125067,0.092210653,0.000732791,0.003479462,0.003479462,1.498598769,0.155025106,0.257819424,0,0
1.365495844,0.063533076,0.937135226,1.499416361,0.368903086,0.093087638,0.000746617,0.003530235,0.003530235,1.502240549,0.156620714,0.255254078,0,0
1.375495844,0.064253161,0.939385952,1.503017523,0.372680651,0.093972587,0.000760628,0.003581523,0.003581523,1.505882741,0.158225748,0.252714258,0,0
1.385495844,0.064974706,0.941636677,1.506618684,0.376457767,0.094865568,0.000774826,0.003633332,0.003633332,1.509525349,0.159840274,0.250199709,0,0
1.395495844,0.065697711,0.943887403,1.510219845,0.380234436,0.095766648,0.000789213,0.003685662,0.003685662,1.513168375,0.161464359,0.24771018,0,0
1.405495844,0.066422121,0.945896897,1.513435035,0.384010291,0.096675805,0.000803791,0.003738518,0.003738518,1.51642585,0.163097926,0.245245423,0,0
1.415495844,0.067147677,0.947708686,1.516333898,0.387783622,0.097592687,0.000818561,0.003791903,0.003791903,1.519367421,0.164740363,0.24280519,0,0
1.425495844,0.06787434,0.949520476,1.519232762,0.391554186,0.098517288,0.000833525,0.003845818,0.003845818,1.522309417,0.166391628,0.240389238,0,0
1.435495844,0.068602112,0.951332266,1.522131625,0.395321994,0.099449663,0.000848685,0.003900268,0.003900268,1.52525184,0.168051775,0.237997325,0,0
1.445495844,0.06933099,0.953144056,1.525030489,0.399087056,0.100389868,0.000864042,0.003955254,0.003955254,1.528194692,0.169720858,0.235629212,0,0
1.455495844,0.070060975,0.954955845,1.527929353,0.402849382,0.101337959,0.000879597,0.004010779,0.004010779,1.531137976,0.171398935,0.233284662,0,0
1.465495844,0.070792067,0.956767635,1.530828216,0.406608983,0.102293992,0.000895354,0.004066847,0.004066847,1.534081693,0.173086059,0.230963441,0,0
1.475495844,0.071524265,0.958579425,1.53372708,0.41036587,0.103258024,0.000911313,0.004123459,0.004123459,1.537025847,0.174782289,0.228665317,0,0
1.485495844,0.072257568,0.960391215,1.536625943,0.414120053,0.10423011,0.000927476,0.00418062,0.00418062,1.539970439,0.176487679,0.226390059,0,0
1.495495844,0.072991978,0.962203004,1.539524807,0.417871543,0.105210309,0.000943845,0.004238332,0.004238332,1.542915472,0.178202286,0.22413744,0,0
1.505495844,0.073727441,0.963794149,1.542070639,0.421620011,0.106198587,0.000960421,0.004296597,0.004296597,1.545507917,0.179926028,0.221907235,0,0
1.515495844,0.074463723,0.965204464,1.544327142,0.425363902,0.107194581,0.000977207,0.004355419,0.004355419,1.547811477,0.181658304,0.219699221,0,0
1.525495844,0.075200789,0.966614778,1.546583645,0.429103001,0.108198275,0.000994204,0.0044148,0.0044148,1.550115485,0.183399064,0.217513177,0,0
1.535495844,0.075938638,0.968025093,1.548840148,0.432837324,0.109209713,0.001011414,0.004474743,0.004474743,1.552419942,0.185148351,0.215348885,0,0
1.545495844,0.07667727,0.969435407,1.551096651,0.43656689,0.11022894,0.001028838,0.00453525,0.00453525,1.554724851,0.18690621,0.213206128,0,0
1.555495844,0.077416685,0.970845721,1.553353154,0.440291716,0.111256,0.001046478,0.004596324,0.004596324,1.557030214,0.188672685,0.211084692,0,0
1.565495844,0.078156883,0.972256036,1.555609657,0.44401182,0.112290937,0.001064337,0.004657968,0.004657968,1.559336032,0.190447821,0.208984364,0,0
1.575495844,0.078897864,0.97366635,1.55786616,0.447727217,0.113333798,0.001082415,0.004720185,0.004720185,1.561642308,0.192231662,0.206904935,0,0
1.585495844,0.079639628,0.975076665,1.560122663,0.451437926,0.114384627,0.001100715,0.004782977,0.004782977,1.563949045,0.194024255,0.204846196,0,0
1.595495844,0.080382174,0.976486979,1.562379166,0.455143963,0.115443468,0.001119239,0.004846347,0.004846347,1.566256244,0.195825642,0.202807942,0,0
1.605495844,0.081125455,0.977695802,1.564313284,0.458845038,0.116510279,0.001137987,0.004910297,0.004910297,1.568241522,0.197635734,0.20078997,0,0
1.615495844,0.081869258,0.978739492,1.565983188,0.462539735,0.117584683,0.001156962,0.004974831,0.004974831,1.569963053,0.199453941,0.198792076,0,0
1.625495844,0.082613549,0.979783182,1.567653092,0.466227868,0.118666653,0.001176166,0.005039951,0.005039951,1.571685052,0.201280202,0.196814062,0,0
1.635495844,0.083358329,0.980826872,1.569322996,0.469909458,0.119756221,0.001195601,0.005105659,0.005105659,1.573407523,0.20311455,0.194855729,0,0
1.645495844,0.084103598,0.981870562,1.5709929,0.473584529,0.120853418,0.001215267,0.005171958,0.005171958,1.575130466,0.204957016,0.192916882,0,0
1.655495844,0.084849356,0.982914252,1.572662804,0.477253105,0.121958277,0.001235168,0.00523885,0.00523885,1.576853883,0.206807633,0.190997327,0,0
1.665495844,0.085595603,0.983957942,1.574332707,0.480915209,0.123070831,0.001255305,0.005306338,0.005306338,1.578577778,0.208666434,0.189096872,0,0
1.675495844,0.086342338,0.985001632,1.576002611,0.484570863,0.12419111,0.001275679,0.005374424,0.005374424,1.580302151,0.210533449,0.187215327,0,0
1.685495844,0.087089563,0.986045322,1.577672515,0.488220092,0.125319148,0.001296293,0.005443111,0.005443111,1.582027004,0.212408711,0.185352503,0,0
1.695495844,0.087837276,0.987089012,1.579342419,0.491862917,0.126454977,0.001317148,0.005512402,0.005512402,1.583752341,0.214292253,0.183508215,0,0
1.705495844,0.088585436,0.987949021,1.580718434,0.49549908,0.127598539,0.001338246,0.005582299,0.005582299,1.585184273,0.216183974,0.181682278,0,0
1.715495844,0.089333846,0.988658493,1.581853589,0.499127301,0.128749448,0.001359589,0.005652804,0.005652804,1.586375832,0.218083294,0.179874509,0,0
1.725495844,0.090082478,0.989367965,1.582988744,0.502747413,0.129907664,0.001381179,0.00572392,0.00572392,1.58756788,0.219990141,0.178084728,0,0
1.735495844,0.090831331,0.990077437,1.584123899,0.506359447,0.131073205,0.001403017,0.005795649,0.005795649,1.588760418,0.221904536,0.176312755,0,0
1.745495844,0.091580407,0.990786909,1.585259055,0.509963429,0.132246091,0.001425106,0.005867993,0.005867993,1.589953449,0.223826497,0.174558414,0,0
1.755495844,0.092329704,0.991496381,1.58639421,0.51355939,0.133426339,0.001447447,0.005940955,0.005940955,1.591146974,0.225756043,0.172821528,0,0
1.765495844,0.093079224,0.992205853,1.587529365,0.517147356,0.134613969,0.001470041,0.006014537,0.006014537,1.592340995,0.227693193,0.171101926,0,0
1.775495844,0.093828966,0.992915325,1.58866452,0.520727357,0.135808999,0.001492892,0.006088742,0.006088742,1.593535514,0.229637965,0.169399433,0,0
1.785495844,0.094578931,0.993624797,1.589799675,0.52429942,0.137011447,0.001516001,0.006163571,0.006163571,1.594730532,0.231590378,0.16771388,0,0
