time,Dendrite passive:1,Input signal,Input,Na prefilter:1,Dendrite NL,Soma NL prefilter out,Soma after passive,Vs,Input + Vs,Vd,Gain1:1,Integrator1:1,Spike Output
0.145495844,0.000744151,0.182367681,0.200604449,0.004893169,0.037023901,6.32161E-06,0.00017886,0.00017886,0.200747538,0.037768052,0.864593483,0,0
0.155495844,0.000847338,0.194035164,0.21343868,0.005566314,0.037087592,7.21347E-06,0.000191416,0.000191416,0.213591813,0.03793493,0.855990634,0,0
0.165495844,0.000956894,0.205702647,0.226272911,0.006279961,0.037155234,8.16362E-06,0.000204024,0.000204024,0.226436131,0.038112128,0.847473385,0,0
0.175495844,0.001072816,0.21737013,0.239107143,0.007033977,0.037226834,9.17207E-06,0.000216689,0.000216689,0.239280494,0.03829965,0.839040884,0,0
0.185495844,0.001195101,0.229037612,0.251941374,0.007828226,0.037302402,1.02388E-05,0.000229414,0.000229414,0.252124905,0.038497503,0.830692288,0,0
0.195495844,0.001323745,0.240705095,0.264775605,0.008662577,0.037381949,1.13638E-05,0.000242202,0.000242202,0.264969366,0.038705694,0.822426761,0,0
0.205495844,0.001458644,0.251730218,0.276903239,0.009536216,0.037465421,1.25472E-05,0.000255057,0.000255057,0.277107285,0.038924064,0.814243478,0,0
0.215495844,0.001599323,0.262228889,0.288451778,0.010445878,0.03755253,1.37889E-05,0.000267982,0.000267982,0.288666164,0.039151853,0.80614162,0,0
0.225495844,0.00174571,0.272727561,0.300000317,0.011390979,0.037643245,1.50892E-05,0.000280981,0.000280981,0.300225102,0.039388954,0.798120377,0,0
0.235495844,0.001897801,0.283226233,0.311548856,0.0123714,0.037737578,1.64479E-05,0.000294055,0.000294055,0.3117841,0.03963538,0.790178947,0,0
0.245495844,0.002055595,0.293724904,0.323097395,0.013387025,0.037835545,1.78653E-05,0.000307209,0.000307209,0.323343162,0.03989114,0.782316535,0,0
0.255495844,0.002219088,0.304223576,0.334645934,0.014437735,0.03793716,1.93414E-05,0.000320446,0.000320446,0.33490229,0.040156248,0.774532355,0,0
0.265495844,0.002388277,0.314722248,0.346194472,0.015523416,0.038042441,2.08764E-05,0.000333768,0.000333768,0.346461487,0.040430718,0.76682563,0,0
0.275495844,0.00256316,0.325220919,0.357743011,0.016643951,0.038151403,2.24703E-05,0.000347178,0.000347178,0.358020754,0.040714564,0.759195587,0,0
0.285495844,0.002743734,0.335719591,0.36929155,0.017799223,0.038264067,2.41235E-05,0.00036068,0.00036068,0.369580094,0.041007801,0.751641465,0,0
0.295495844,0.002929996,0.346218263,0.380840089,0.018989118,0.03838045,2.5836E-05,0.000374277,0.000374277,0.381139511,0.041310445,0.744162507,0,0
0.305495844,0.003121848,0.356121978,0.391734176,0.020212893,0.038500511,2.7608E-05,0.000387972,0.000387972,0.392044554,0.041622359,0.736757967,0,0
0.315495844,0.003318853,0.365538094,0.402091904,0.021467531,0.038623985,2.94397E-05,0.000401768,0.000401768,0.402413318,0.041942838,0.729427102,0,0
0.325495844,0.003520942,0.37495421,0.412449631,0.022752498,0.038750849,3.13313E-05,0.000415667,0.000415667,0.412782165,0.042271791,0.722169181,0,0
0.335495844,0.003728113,0.384370326,0.422807358,0.024067695,0.038881123,3.32831E-05,0.000429673,0.000429673,0.423151097,0.042609236,0.714983478,0,0
0.345495844,0.003940364,0.393786442,0.433165086,0.025413021,0.039014829,3.52953E-05,0.000443788,0.000443788,0.433520116,0.042955193,0.707869273,0,0
0.355495844,0.004157692,0.403202557,0.443522813,0.026788376,0.039151988,3.73681E-05,0.000458015,0.000458015,0.443889225,0.04330968,0.700825856,0,0
0.365495844,0.004380095,0.412618673,0.453880541,0.02819366,0.039292624,3.95018E-05,0.000472356,0.000472356,0.454258426,0.043672719,0.693852523,0,0
0.375495844,0.00460757,0.422034789,0.464238268,0.029628774,0.039436759,4.16968E-05,0.000486816,0.000486816,0.464627721,0.044044329,0.686948575,0,0
0.385495844,0.004840114,0.431450905,0.474595995,0.03109362,0.039584418,4.39531E-05,0.000501396,0.000501396,0.474997112,0.044424532,0.680113322,0,0
0.395495844,0.005077726,0.440867021,0.484953723,0.032588098,0.039735626,4.62713E-05,0.000516099,0.000516099,0.485366602,0.044813352,0.673346082,0,0
0.405495844,0.005320315,0.449732489,0.494705738,0.03411153,0.039890351,4.86515E-05,0.000530928,0.000530928,0.49513048,0.045210666,0.666646176,0,0
0.415495844,0.005567476,0.458146671,0.503961338,0.03566113,0.040048343,5.10942E-05,0.000545886,0.000545886,0.504398047,0.045615818,0.660012936,0,0
0.425495844,0.005819145,0.466560853,0.513216938,0.037236414,0.040209586,5.35996E-05,0.000560976,0.000560976,0.513665719,0.046028731,0.653445697,0,0
0.435495844,0.006075321,0.474975035,0.522472538,0.038837297,0.040374105,5.6168E-05,0.000576199,0.000576199,0.522933497,0.046449427,0.646943804,0,0
0.445495844,0.006336002,0.483389216,0.531728138,0.040463694,0.040541927,5.88E-05,0.000591559,0.000591559,0.532201385,0.046877929,0.640506606,0,0
0.455495844,0.006601186,0.491803398,0.540983738,0.04211552,0.040713076,6.14957E-05,0.000607057,0.000607057,0.541469384,0.047314262,0.634133458,0,0
0.465495844,0.00687087,0.50021758,0.550239338,0.043792692,0.040887581,6.42557E-05,0.000622698,0.000622698,0.550737496,0.047758451,0.627823725,0,0
0.475495844,0.007145052,0.508631762,0.559494938,0.045495124,0.041065468,6.70803E-05,0.000638482,0.000638482,0.560005724,0.04821052,0.621576775,0,0
0.485495844,0.00742373,0.517045944,0.568750538,0.047222734,0.041246767,6.99699E-05,0.000654413,0.000654413,0.569274069,0.048670496,0.615391982,0,0
0.495495844,0.007706902,0.525460126,0.578006138,0.048975439,0.041431505,7.29249E-05,0.000670494,0.000670494,0.578542533,0.049138406,0.60926873,0,0
0.505495844,0.007994484,0.533365062,0.586701568,0.050752617,0.041619656,7.59457E-05,0.000686726,0.000686726,0.587250949,0.04961414,0.603206405,0,0
0.515495844,0.008286102,0.540852643,0.594937907,0.052551701,0.041810984,7.90328E-05,0.000703113,0.000703113,0.595500397,0.050097086,0.597204401,0,0
0.525495844,0.008581698,0.548340224,0.603174246,0.054372251,0.042005477,8.21867E-05,0.000719656,0.000719656,0.603749971,0.050587175,0.591262118,0,0
0.535495844,0.00888127,0.555827804,0.611410585,0.056214196,0.042203164,8.54077E-05,0.000736358,0.000736358,0.611999672,0.051084433,0.585378961,0,0
0.545495844,0.009184816,0.563315385,0.619646924,0.058077464,0.042404072,8.86963E-05,0.000753222,0.000753222,0.620249502,0.051588888,0.579554343,0,0
0.555495844,0.009492334,0.570802966,0.627883263,0.059961986,0.042608231,9.20531E-05,0.00077025,0.00077025,0.628499462,0.052100565,0.573787681,0,0
0.565495844,0.009803822,0.578290547,0.636119602,0.06186769,0.04281567,9.54784E-05,0.000787443,0.000787443,0.636749556,0.052619492,0.568078398,0,0
0.575495844,0.010119279,0.585778128,0.64435594,0.063794508,0.043026419,9.89729E-05,0.000804805,0.000804805,0.644999785,0.053145697,0.562425924,0,0
0.585495844,0.010438702,0.593265708,0.652592279,0.065742369,0.043240508,0.000102537,0.000822338,0.000822338,0.65325015,0.05367921,0.556829692,0,0
0.595495844,0.01076209,0.600753289,0.660828618,0.067711204,0.04345797,0.000106171,0.000840044,0.000840044,0.661500653,0.054220059,0.551289144,0,0
0.605495844,0.011089365,0.607770298,0.668547328,0.069700446,0.043678779,0.000109876,0.000857925,0.000857925,0.669233668,0.054768145,0.545803726,0,0
0.615495844,0.011420182,0.614401646,0.67584181,0.071707731,0.043902712,0.000113652,0.000875985,0.000875985,0.676542598,0.055322894,0.540372888,0,0
0.625495844,0.011754487,0.621032993,0.683136293,0.073732659,0.044129759,0.000117499,0.000894224,0.000894224,0.683851672,0.055884246,0.534996088,0,0
0.635495844,0.012092279,0.627664341,0.690430775,0.075775172,0.04435995,0.000121419,0.000912645,0.000912645,0.691160892,0.056452229,0.529672788,0,0
0.645495844,0.012433555,0.634295689,0.697725258,0.077835211,0.044593313,0.000125412,0.000931251,0.000931251,0.698470259,0.057026869,0.524402456,0,0
0.655495844,0.012778315,0.640927037,0.70501974,0.079912719,0.04482988,0.000129478,0.000950043,0.000950043,0.705779775,0.057608195,0.519184564,0,0
0.665495844,0.013126556,0.647558385,0.712314223,0.082007639,0.045069681,0.000133618,0.000969024,0.000969024,0.713089442,0.058196238,0.514018591,0,0
0.675495844,0.013478277,0.654189732,0.719608706,0.084119912,0.045312748,0.000137832,0.000988195,0.000988195,0.720399262,0.058791025,0.508904021,0,0
0.685495844,0.013833477,0.66082108,0.726903188,0.086249482,0.045559111,0.000142121,0.00100756,0.00100756,0.727709236,0.059392588,0.503840341,0,0
0.695495844,0.014192152,0.667452428,0.734197671,0.088396292,0.045808803,0.000146487,0.00102712,0.00102712,0.735019366,0.060000956,0.498827046,0,0
0.705495844,0.014554234,0.673649316,0.741014247,0.090559826,0.046061804,0.000150928,0.001046877,0.001046877,0.741851748,0.060616038,0.493863634,0,0
0.715495844,0.014919402,0.679490139,0.747439152,0.092737907,0.046317895,0.000155446,0.001066833,0.001066833,0.748292619,0.061237297,0.488949609,0,0
0.725495844,0.015287607,0.685330962,0.753864058,0.094930175,0.046577069,0.000160042,0.001086991,0.001086991,0.75473365,0.061864676,0.484084479,0,0
0.735495844,0.015658848,0.691171785,0.760288963,0.097136581,0.046839356,0.000164716,0.001107352,0.001107352,0.761174845,0.062498204,0.479267758,0,0
0.745495844,0.016033123,0.697012608,0.766713868,0.099357081,0.047104785,0.000169469,0.001127919,0.001127919,0.767616203,0.063137908,0.474498964,0,0
0.755495844,0.01641043,0.702853431,0.773138774,0.101591627,0.047373388,0.000174301,0.001148693,0.001148693,0.774057728,0.063783818,0.46977762,0,0
0.765495844,0.01679077,0.708694254,0.779563679,0.103840173,0.047645194,0.000179213,0.001169676,0.001169676,0.78049942,0.064435964,0.465103255,0,0
0.775495844,0.017174139,0.714535077,0.785988584,0.106102673,0.047920236,0.000184206,0.001190871,0.001190871,0.786941281,0.065094375,0.4604754,0,0
0.785495844,0.017560536,0.7203759,0.79241349,0.108379082,0.048198545,0.00018928,0.001212279,0.001212279,0.793383313,0.065759082,0.455893593,0,0
0.795495844,0.017949961,0.726216723,0.798838395,0.110669353,0.048480153,0.000194436,0.001233903,0.001233903,0.799825517,0.066430114,0.451357376,0,0
0.805495844,0.018342348,0.731656795,0.804822474,0.112973018,0.048765041,0.000199675,0.001255744,0.001255744,0.805827069,0.067107389,0.446866295,0,0
0.815495844,0.018737402,0.736768428,0.810445271,0.115288077,0.049052996,0.000204997,0.001277805,0.001277805,0.811467515,0.067790398,0.442419902,0,0
0.825495844,0.019135078,0.741880062,0.816068068,0.117614202,0.049344011,0.000210403,0.001300086,0.001300086,0.817108137,0.068479089,0.43801775,0,0
0.835495844,0.019535374,0.746991696,0.821690865,0.119951358,0.049638116,0.000215894,0.001322591,0.001322591,0.822748938,0.069173491,0.433659401,0,0
0.845495844,0.019938291,0.75210333,0.827313663,0.122299508,0.04993534,0.00022147,0.001345321,0.001345321,0.828389919,0.069873631,0.429344417,0,0
0.855495844,0.020343826,0.757214963,0.83293646,0.124658615,0.050235713,0.000227133,0.001368277,0.001368277,0.834031082,0.070579539,0.425072369,0,0
0.865495844,0.020751978,0.762326597,0.838559257,0.127028645,0.050539265,0.000232882,0.001391462,0.001391462,0.839672427,0.071291242,0.420842828,0,0
0.875495844,0.021162746,0.767438231,0.844182054,0.129409562,0.050846026,0.000238719,0.001414878,0.001414878,0.845313956,0.072008771,0.416655372,0,0
0.885495844,0.021576128,0.772549865,0.849804851,0.13180133,0.051156027,0.000244644,0.001438526,0.001438526,0.850955672,0.072732155,0.412509582,0,0
0.895495844,0.021992125,0.777661499,0.855427648,0.134203913,0.0514693,0.000250658,0.001462407,0.001462407,0.856597574,0.073461424,0.408405043,0,0
0.905495844,0.022410675,0.782403836,0.860644219,0.136616886,0.051785824,0.000256761,0.001486526,0.001486526,0.86183344,0.074196499,0.404341345,0,0
0.915495844,0.022831507,0.786843514,0.865527865,0.139038413,0.052105393,0.000262955,0.001510881,0.001510881,0.86673657,0.0749369,0.400318081,0,0
0.925495844,0.02325458,0.791283191,0.87041151,0.141468198,0.052427999,0.000269241,0.001535477,0.001535477,0.871639892,0.075682578,0.39633485,0,0
0.935495844,0.023679892,0.795722869,0.875295156,0.143906215,0.052753669,0.000275618,0.001560313,0.001560313,0.876543407,0.076433561,0.392391252,0,0
0.945495844,0.024107443,0.800162547,0.880178801,0.146352437,0.053082432,0.000282088,0.001585393,0.001585393,0.881447116,0.077189875,0.388486894,0,0
0.955495844,0.024537231,0.804602224,0.885062447,0.148806837,0.053414316,0.000288651,0.001610717,0.001610717,0.88635102,0.077951547,0.384621385,0,0
0.965495844,0.024969256,0.809041902,0.889946092,0.15126939,0.053749349,0.000295309,0.001636287,0.001636287,0.891255122,0.078718606,0.380794338,0,0
0.975495844,0.025403517,0.81348158,0.894829738,0.153740067,0.054087562,0.000302061,0.001662106,0.001662106,0.896159422,0.079491078,0.377005371,0,0
0.985495844,0.025840012,0.817921258,0.899713383,0.156218843,0.054428981,0.00030891,0.001688174,0.001688174,0.901063923,0.080268993,0.373254105,0,0
0.995495844,0.02627874,0.822360935,0.904597029,0.158705692,0.054773639,0.000315854,0.001714493,0.001714493,0.905968624,0.081052379,0.369540165,0,0
1.005495844,0.026719648,0.826460656,0.909106722,0.161200229,0.055121513,0.000322896,0.001741066,0.001741066,0.910499575,0.081841161,0.365863179,0,0
1.015495844,0.027162483,0.830281763,0.913309939,0.163700768,0.0554724,0.000330036,0.001767894,0.001767894,0.914724254,0.082634883,0.362222779,0,0
1.025495844,0.027607209,0.834102869,0.917513156,0.166207046,0.055826291,0.000337275,0.001794978,0.001794978,0.918949139,0.0834335,0.358618602,0,0
1.035495844,0.028053825,0.837923976,0.921716374,0.168719043,0.056183212,0.000344614,0.00182232,0.00182232,0.92317423,0.084237037,0.355050288,0,0
1.045495844,0.028502329,0.841745083,0.925919591,0.171236741,0.056543189,0.000352052,0.001849922,0.001849922,0.927399529,0.085045518,0.351517478,0,0
1.055495844,0.028952722,0.845566189,0.930122808,0.173760122,0.056906247,0.000359593,0.001877785,0.001877785,0.931625036,0.085858969,0.348019821,0,0
1.065495844,0.029405001,0.849387296,0.934326026,0.176289168,0.057272415,0.000367235,0.00190591,0.00190591,0.935850754,0.086677416,0.344556966,0,0
1.075495844,0.029859167,0.853208403,0.938529243,0.17882386,0.057641717,0.00037498,0.001934299,0.001934299,0.940076683,0.087500884,0.341128567,0,0
1.085495844,0.030315218,0.857029509,0.94273246,0.18136418,0.058014182,0.000382828,0.001962955,0.001962955,0.944302824,0.0883294,0.337734281,0,0
1.095495844,0.030773154,0.860850616,0.946935678,0.183910111,0.058389836,0.000390781,0.001991878,0.001991878,0.94852918,0.089162991,0.334373768,0,0
1.105495844,0.031232925,0.864359122,0.950795034,0.186461305,0.058768658,0.000398839,0.002021069,0.002021069,0.95241189,0.090001583,0.331046694,0,0
1.115495844,0.031694299,0.867611434,0.954372577,0.189016218,0.059150446,0.000407004,0.002050532,0.002050532,0.956013002,0.090844745,0.327752724,0,0
1.125495844,0.032157243,0.870863745,0.95795012,0.191574613,0.059535189,0.000415275,0.002080266,0.002080266,0.959614332,0.091692432,0.32449153,0,0
1.135495844,0.032621756,0.874116057,0.961527663,0.194136479,0.059922911,0.000423654,0.002110274,0.002110274,0.963215881,0.092544667,0.321262785,0,0
1.145495844,0.033087837,0.877368369,0.965105205,0.196701806,0.060313635,0.000432141,0.002140556,0.002140556,0.96681765,0.093401472,0.318066167,0,0
1.155495844,0.033555486,0.88062068,0.968682748,0.199270582,0.060707384,0.000440738,0.002171115,0.002171115,0.97041964,0.094262869,0.314901356,0,0
1.165495844,0.034024701,0.883872992,0.972260291,0.201842796,0.061104182,0.000449445,0.002201951,0.002201951,0.974021852,0.095128883,0.311768035,0,0
1.175495844,0.034495483,0.887125303,0.975837834,0.204418438,0.061504054,0.000458264,0.002233066,0.002233066,0.977624287,0.095999537,0.308665891,0,0
1.185495844,0.03496783,0.890377615,0.979415377,0.206997498,0.061907023,0.000467194,0.002264462,0.002264462,0.981226947,0.096874853,0.305594615,0,0
1.195495844,0.035441741,0.893629927,0.982992919,0.209579964,0.062313114,0.000476237,0.002296141,0.002296141,0.984829832,0.097754855,0.302553897,0,0
1.205495844,0.035917172,0.896595134,0.986254647,0.212165524,0.062722302,0.000485393,0.002328102,0.002328102,0.988117129,0.098639474,0.299543436,0,0
1.215495844,0.03639391,0.899325043,0.989257547,0.214752766,0.063134389,0.000494664,0.002360349,0.002360349,0.991145826,0.099528299,0.296562929,0,0
1.225495844,0.036871924,0.902054952,0.992260447,0.217341476,0.063549361,0.00050405,0.002392881,0.002392881,0.994174752,0.100421285,0.293612078,0,0
1.235495844,0.037351213,0.90478486,0.995263346,0.219931653,0.063967238,0.000513553,0.002425701,0.002425701,0.997203907,0.101318451,0.290690589,0,0
1.245495844,0.037831776,0.907514769,0.998266246,0.22252329,0.064388041,0.000523172,0.00245881,0.00245881,1.000233294,0.102219817,0.28779817,0,0
1.255495844,0.038313614,0.910244678,1.001269146,0.225116385,0.064811789,0.000532909,0.002492209,0.002492209,1.003262913,0.103125403,0.28493453,0,0
1.265495844,0.038796725,0.912974587,1.004272045,0.227710932,0.065238504,0.000542765,0.002525899,0.002525899,1.006292765,0.10403523,0.282099384,0,0
1.275495844,0.03928111,0.915704496,1.007274945,0.230306929,0.065668207,0.000552741,0.002559882,0.002559882,1.009322851,0.104949317,0.279292448,0,0
1.285495844,0.039766767,0.918434404,1.010277845,0.23290437,0.066100917,0.000562837,0.002594159,0.002594159,1.012353172,0.105867684,0.276513442,0,0
1.295495844,0.040253696,0.921164313,1.013280744,0.235503253,0.066536657,0.000573054,0.002628732,0.002628732,1.01538373,0.106790353,0.273762087,0,0
1.305495844,0.040741855,0.92363087,1.015993958,0.238103294,0.066975399,0.000583394,0.002663601,0.002663601,1.018124838,0.107717254,0.271038109,0,0
1.315495844,0.04123105,0.925881596,1.018469756,0.240703206,0.067416946,0.000593857,0.002698768,0.002698768,1.02062877,0.108647997,0.268341235,0,0
1.325495844,0.041721253,0.928132322,1.020945554,0.243302799,0.067861282,0.000604443,0.002734234,0.002734234,1.023132942,0.109582535,0.265671195,0,0
1.335495844,0.042212462,0.930383048,1.023421353,0.245902074,0.068308424,0.000615155,0.002770001,0.002770001,1.025637353,0.110520886,0.263027722,0,0
1.345495844,0.042704677,0.932633774,1.025897151,0.248501035,0.068758388,0.000625992,0.002806068,0.002806068,1.028142006,0.111463065,0.260410553,0,0
1.355495844,0.043197899,0.9348845,1.02837295,0.251099682,0.069211191,0.000636956,0.002842439,0.002842439,1.030646901,0.11240909,0.257819424,0,0
1.365495844,0.043692126,0.937135226,1.030848748,0.253698017,0.06966685,0.000648047,0.002879113,0.002879113,1.033152039,0.113358976,0.255254078,0,0
1.375495844,0.044187359,0.939385952,1.033324547,0.256296042,0.070125383,0.000659267,0.002916093,0.002916093,1.035657421,0.114312742,0.252714258,0,0
1.385495844,0.044683596,0.941636677,1.035800345,0.25889376,0.070586806,0.000670616,0.002953378,0.002953378,1.038163048,0.115270402,0.250199709,0,0
1.395495844,0.045180838,0.943887403,1.038276144,0.261491171,0.071051136,0.000682095,0.002990971,0.002990971,1.04066892,0.116231975,0.24771018,0,0
1.405495844,0.045679046,0.945896897,1.040486586,0.264088024,0.071518346,0.000693705,0.003028873,0.003028873,1.042909684,0.117197392,0.245245423,0,0
1.415495844,0.046178043,0.947708686,1.042479555,0.266683143,0.071988237,0.000705447,0.003067084,0.003067084,1.044933222,0.11816628,0.24280519,0,0
1.425495844,0.046677801,0.949520476,1.044472524,0.269276361,0.072460792,0.000717322,0.003105606,0.003105606,1.046957008,0.119138593,0.240389238,0,0
1.435495844,0.047178322,0.951332266,1.046465492,0.271867683,0.072936023,0.00072933,0.003144439,0.003144439,1.048981044,0.120114345,0.237997325,0,0
1.445495844,0.047679604,0.953144056,1.048458461,0.274457119,0.073413943,0.000741473,0.003183586,0.003183586,1.05100533,0.121093547,0.235629212,0,0
1.455495844,0.048181647,0.954955845,1.05045143,0.277044674,0.073894565,0.000753751,0.003223046,0.003223046,1.053029867,0.122076213,0.233284662,0,0
1.465495844,0.048684452,0.956767635,1.052444399,0.279630356,0.074377903,0.000766166,0.003262822,0.003262822,1.055054656,0.123062355,0.230963441,0,0
1.475495844,0.049188017,0.958579425,1.054437367,0.282214172,0.074863969,0.000778718,0.003302913,0.003302913,1.057079698,0.124051986,0.228665317,0,0
1.485495844,0.049692344,0.960391215,1.056430336,0.284796128,0.075352776,0.000791408,0.003343321,0.003343321,1.059104993,0.12504512,0.226390059,0,0
1.495495844,0.05019743,0.962203004,1.058423305,0.287376233,0.075844339,0.000804238,0.003384048,0.003384048,1.061130543,0.126041769,0.22413744,0,0
1.505495844,0.050703242,0.963794149,1.060173564,0.28995426,0.076338624,0.000817207,0.003425094,0.003425094,1.062913639,0.127041866,0.221907235,0,0
1.515495844,0.051209616,0.965204464,1.06172491,0.292529139,0.076835438,0.000830317,0.003466459,0.003466459,1.064498078,0.128045054,0.219699221,0,0
1.525495844,0.05171653,0.966614778,1.063276256,0.295100723,0.077334757,0.000843569,0.003508146,0.003508146,1.066082773,0.129051287,0.217513177,0,0
1.535495844,0.052223983,0.968025093,1.064827602,0.297669024,0.07783659,0.000856963,0.003550155,0.003550155,1.067667726,0.130060573,0.215348885,0,0
1.545495844,0.052731974,0.969435407,1.066378948,0.300234052,0.078340948,0.000870501,0.003592487,0.003592487,1.069252937,0.131072922,0.213206128,0,0
1.555495844,0.053240503,0.970845721,1.067930294,0.30279582,0.078847838,0.000884183,0.003635142,0.003635142,1.070838407,0.132088342,0.211084692,0,0
1.565495844,0.053749572,0.972256036,1.069481639,0.30535434,0.079357271,0.000898011,0.003678123,0.003678123,1.072424138,0.133106842,0.208984364,0,0
1.575495844,0.054259178,0.97366635,1.071032985,0.307909623,0.079869254,0.000911985,0.003721429,0.003721429,1.074010128,0.134128432,0.206904935,0,0
1.585495844,0.054769322,0.975076665,1.072584331,0.31046168,0.080383797,0.000926105,0.003765061,0.003765061,1.07559638,0.135153119,0.204846196,0,0
1.595495844,0.055280005,0.976486979,1.074135677,0.313010525,0.080900909,0.000940374,0.003809021,0.003809021,1.077182894,0.136180914,0.202807942,0,0
1.605495844,0.055791193,0.977695802,1.075465383,0.315555954,0.081420555,0.000954792,0.003853309,0.003853309,1.07854803,0.137211749,0.20078997,0,0
1.615495844,0.05630274,0.978739492,1.076613442,0.318096998,0.081942542,0.00096936,0.003897927,0.003897927,1.079731783,0.138245282,0.198792076,0,0
1.625495844,0.056814622,0.979783182,1.0777615,0.320633525,0.082466844,0.000984078,0.003942874,0.003942874,1.0809158,0.139281467,0.196814062,0,0
1.635495844,0.057326841,0.980826872,1.078909559,0.323165551,0.082993467,0.000998948,0.003988153,0.003988153,1.082100082,0.140320308,0.194855729,0,0
1.645495844,0.057839396,0.981870562,1.080057618,0.325693094,0.083522415,0.001013971,0.004033763,0.004033763,1.083284629,0.141361811,0.192916882,0,0
1.655495844,0.058352286,0.982914252,1.081205677,0.328216167,0.084053693,0.001029146,0.004079705,0.004079705,1.084469441,0.142405979,0.190997327,0,0
1.665495844,0.058865513,0.983957942,1.082353736,0.330734787,0.084587306,0.001044476,0.004125981,0.004125981,1.085654521,0.143452819,0.189096872,0,0
1.675495844,0.059379075,0.985001632,1.083501795,0.33324897,0.085123259,0.001059962,0.00417259,0.00417259,1.086839867,0.144502335,0.187215327,0,0
1.685495844,0.059892974,0.986045322,1.084649854,0.335758732,0.085661557,0.001075603,0.004219534,0.004219534,1.088025482,0.145554531,0.185352503,0,0
1.695495844,0.060407208,0.987089012,1.085797913,0.338264087,0.086202205,0.001091401,0.004266814,0.004266814,1.089211364,0.146609413,0.183508215,0,0
1.705495844,0.060921749,0.987949021,1.086743923,0.340764858,0.086745165,0.001107357,0.004314429,0.004314429,1.090195467,0.147666913,0.181682278,0,0
1.715495844,0.061436462,0.988658493,1.087524342,0.343260165,0.087290245,0.001123472,0.004362382,0.004362382,1.091014248,0.148726706,0.179874509,0,0
1.725495844,0.061951326,0.989367965,1.088304762,0.345749892,0.087837417,0.001139747,0.004410672,0.004410672,1.091833299,0.149788743,0.178084728,0,0
1.735495844,0.062466344,0.990077437,1.089085181,0.34823406,0.088386682,0.001156182,0.004459301,0.004459301,1.092652622,0.150853025,0.176312755,0,0
1.745495844,0.062981513,0.990786909,1.0898656,0.350712689,0.08893804,0.001172778,0.004508268,0.004508268,1.093472215,0.151919553,0.174558414,0,0
1.755495844,0.063496834,0.991496381,1.090646019,0.353185797,0.089491494,0.001189537,0.004557575,0.004557575,1.094292079,0.152988328,0.172821528,0,0
1.765495844,0.064012308,0.992205853,1.091426438,0.355653404,0.090047042,0.001206459,0.004607222,0.004607222,1.095112216,0.15405935,0.171101926,0,0
1.775495844,0.064527934,0.992915325,1.092206858,0.358115529,0.090604687,0.001223545,0.00465721,0.00465721,1.095932626,0.155132621,0.169399433,0,0
1.785495844,0.065043713,0.993624797,1.092987277,0.360572191,0.091164428,0.001240796,0.00470754,0.00470754,1.096753308,0.156208141,0.16771388,0,0
