time,Dendrite passive:1,Input signal,Input,Na prefilter:1,Dendrite NL,Soma NL prefilter out,Soma after passive,Vs,Input + Vs,Vd,Gain1:1,Integrator1:1,Spike Output
0.305495844,0.004256246,0.356121978,0.534182968,0.027557722,0.03922892,2.78483E-05,0.000394391,0.000394391,0.534498481,0.043485166,0.736757967,0,0
0.315495844,0.004524834,0.365538094,0.548307141,0.029268245,0.0394005,2.97124E-05,0.000408825,0.000408825,0.548634202,0.043925334,0.729427102,0,0
0.325495844,0.004800354,0.37495421,0.562431315,0.031020116,0.039576996,3.16396E-05,0.000423403,0.000423403,0.562770038,0.04437735,0.722169181,0,0
0.335495844,0.005082803,0.384370326,0.576555489,0.032813199,0.039758451,3.36302E-05,0.000438129,0.000438129,0.576905992,0.044841254,0.714983478,0,0
0.345495844,0.005372176,0.393786442,0.590679662,0.034647356,0.039944912,3.56847E-05,0.000453007,0.000453007,0.591042068,0.045317088,0.707869273,0,0
0.355495844,0.005668471,0.403202557,0.604803836,0.036522452,0.040136427,3.78036E-05,0.00046804,0.00046804,0.605178268,0.045804898,0.700825856,0,0
0.365495844,0.005971685,0.412618673,0.61892801,0.03843835,0.040333044,3.99873E-05,0.000483233,0.000483233,0.619314596,0.046304729,0.693852523,0,0
0.375495844,0.006281813,0.422034789,0.633052184,0.040394915,0.040534816,4.22362E-05,0.000498589,0.000498589,0.633451055,0.046816629,0.686948575,0,0
0.385495844,0.006598853,0.431450905,0.647176357,0.042392012,0.040741794,4.4551E-05,0.000514113,0.000514113,0.647587647,0.047340647,0.680113322,0,0
0.395495844,0.006922801,0.440867021,0.661300531,0.044429508,0.040954033,4.6932E-05,0.000529808,0.000529808,0.661724377,0.047876834,0.673346082,0,0
0.405495844,0.007253535,0.449732489,0.674598734,0.046506475,0.041171505,4.93799E-05,0.000545679,0.000545679,0.675035277,0.04842504,0.666646176,0,0
0.415495844,0.0075905,0.458146671,0.687220006,0.048619116,0.041393882,5.18952E-05,0.000561729,0.000561729,0.687669389,0.048984382,0.660012936,0,0
0.425495844,0.007933612,0.466560853,0.699841279,0.050766771,0.041621157,5.44784E-05,0.000577962,0.000577962,0.700303648,0.04955477,0.653445697,0,0
0.435495844,0.008282869,0.474975035,0.712462552,0.052949323,0.041853387,5.71302E-05,0.000594381,0.000594381,0.712938057,0.050136256,0.646943804,0,0
0.445495844,0.008638267,0.483389216,0.725083825,0.055166658,0.042090625,5.98511E-05,0.000610991,0.000610991,0.725572617,0.050728891,0.640506606,0,0
0.455495844,0.008999802,0.491803398,0.737705097,0.057418658,0.042332928,6.26418E-05,0.000627794,0.000627794,0.738207333,0.051332731,0.634133458,0,0
0.465495844,0.009367473,0.50021758,0.75032637,0.059705211,0.042580356,6.55029E-05,0.000644795,0.000644795,0.750842206,0.05194783,0.627823725,0,0
0.475495844,0.009741276,0.508631762,0.762947643,0.0620262,0.042832969,6.8435E-05,0.000661998,0.000661998,0.763477241,0.052574245,0.621576775,0,0
0.485495844,0.010121208,0.517045944,0.775568916,0.064381513,0.043090826,7.14387E-05,0.000679405,0.000679405,0.77611244,0.053212034,0.615391982,0,0
0.495495844,0.010507266,0.525460126,0.788190189,0.066771035,0.043353992,7.45148E-05,0.000697021,0.000697021,0.788747805,0.053861258,0.60926873,0,0
0.505495844,0.010899338,0.533365062,0.800047593,0.069193921,0.043622449,7.7664E-05,0.000714849,0.000714849,0.800619472,0.054521787,0.603206405,0,0
0.515495844,0.01129691,0.540852643,0.811278964,0.071646669,0.043895884,8.08869E-05,0.000732893,0.000732893,0.811865279,0.055192794,0.597204401,0,0
0.525495844,0.011699905,0.548340224,0.822510335,0.074128679,0.044174299,8.41843E-05,0.000751157,0.000751157,0.823111261,0.055874204,0.591262118,0,0
0.535495844,0.012108321,0.555827804,0.833741707,0.076639854,0.044457755,8.75569E-05,0.000769643,0.000769643,0.834357421,0.056566076,0.585378961,0,0
0.545495844,0.012522153,0.563315385,0.844973078,0.079180098,0.044746316,9.10054E-05,0.000788355,0.000788355,0.845603762,0.057268469,0.579554343,0,0
0.555495844,0.012941401,0.570802966,0.856204449,0.081749314,0.045040043,9.45306E-05,0.000807297,0.000807297,0.856850287,0.057981445,0.573787681,0,0
0.565495844,0.013366061,0.578290547,0.86743582,0.084347406,0.045339003,9.81333E-05,0.000826473,0.000826473,0.868096998,0.058705064,0.568078398,0,0
0.575495844,0.013796131,0.585778128,0.878667192,0.086974279,0.045643261,0.000101814,0.000845884,0.000845884,0.879343899,0.059439392,0.562425924,0,0
0.585495844,0.014231608,0.593265708,0.889898563,0.089629838,0.045952884,0.000105574,0.000865536,0.000865536,0.890590992,0.060184493,0.556829692,0,0
0.595495844,0.01467249,0.600753289,0.901129934,0.092313989,0.046267943,0.000109414,0.000885431,0.000885431,0.901838279,0.060940432,0.551289144,0,0
0.605495844,0.015118672,0.607770298,0.911655447,0.095025959,0.046588425,0.000113335,0.000905574,0.000905574,0.912379906,0.061707097,0.545803726,0,0
0.615495844,0.015569681,0.614401646,0.921602468,0.097762523,0.046914029,0.000117337,0.000925967,0.000925967,0.922343242,0.06248371,0.540372888,0,0
0.625495844,0.016025445,0.621032993,0.93154949,0.100523137,0.047244763,0.000121421,0.000946613,0.000946613,0.932306781,0.063270208,0.534996088,0,0
0.635495844,0.016485961,0.627664341,0.941496512,0.103307721,0.047580693,0.000125589,0.000967517,0.000967517,0.942270525,0.064066654,0.529672788,0,0
0.645495844,0.016951228,0.634295689,0.951443533,0.106116196,0.047921885,0.000129841,0.000988681,0.000988681,0.952234478,0.064873113,0.524402456,0,0
0.655495844,0.017421244,0.640927037,0.961390555,0.108948483,0.048268407,0.000134178,0.001010108,0.001010108,0.962198641,0.065689651,0.519184564,0,0
0.665495844,0.017896005,0.647558385,0.971337577,0.111804504,0.048620329,0.000138601,0.001031801,0.001031801,0.972163018,0.066516334,0.514018591,0,0
0.675495844,0.01837551,0.654189732,0.981284598,0.114684181,0.04897772,0.00014311,0.001053765,0.001053765,0.982127611,0.06735323,0.508904021,0,0
0.685495844,0.018859756,0.66082108,0.99123162,0.117587434,0.049340653,0.000147707,0.001076002,0.001076002,0.992092422,0.068200409,0.503840341,0,0
0.695495844,0.019348742,0.667452428,1.001178642,0.120514188,0.049709199,0.000152393,0.001098516,0.001098516,1.002057455,0.069057941,0.498827046,0,0
0.705495844,0.01984237,0.673649316,1.010473973,0.123463739,0.050083354,0.000157169,0.00112131,0.00112131,1.011371021,0.069925725,0.493863634,0,0
0.715495844,0.020340205,0.679490139,1.019235208,0.126433119,0.050462821,0.000162035,0.001144386,0.001144386,1.020150717,0.070803026,0.488949609,0,0
0.725495844,0.02084218,0.685330962,1.027996442,0.129421835,0.050847612,0.000166993,0.00116775,0.00116775,1.028930642,0.071689792,0.484084479,0,0
0.735495844,0.021348293,0.691171785,1.036757677,0.132429823,0.051237795,0.000172043,0.001191402,0.001191402,1.037710799,0.072586088,0.479267758,0,0
0.745495844,0.021858542,0.697012608,1.045518911,0.13545702,0.051633439,0.000177187,0.001215347,0.001215347,1.046491189,0.073491982,0.474498964,0,0
0.755495844,0.022372925,0.702853431,1.054280146,0.138503363,0.052034616,0.000182425,0.001239588,0.001239588,1.055271816,0.074407542,0.46977762,0,0
0.765495844,0.02289144,0.708694254,1.06304138,0.141568789,0.052441397,0.000187759,0.001264127,0.001264127,1.064052682,0.075332837,0.465103255,0,0
0.775495844,0.023414086,0.714535077,1.071802615,0.144653235,0.052853853,0.000193189,0.001288968,0.001288968,1.072833789,0.076267939,0.4604754,0,0
0.785495844,0.023940859,0.7203759,1.080563849,0.147756639,0.053272059,0.000198717,0.001314114,0.001314114,1.08161514,0.077212919,0.455893593,0,0
0.795495844,0.024471759,0.726216723,1.089325084,0.150878938,0.053696091,0.000204343,0.001339568,0.001339568,1.090396738,0.07816785,0.451357376,0,0
0.805495844,0.025006697,0.731656795,1.097485192,0.154019493,0.054125944,0.000210069,0.001365334,0.001365334,1.098577459,0.079132641,0.446866295,0,0
0.815495844,0.02554527,0.736768428,1.105152642,0.157175578,0.054561325,0.000215896,0.001391414,0.001391414,1.106265774,0.080106595,0.442419902,0,0
0.825495844,0.026087417,0.741880062,1.112820093,0.160346745,0.055002248,0.000221825,0.001417812,0.001417812,1.113954342,0.081089665,0.43801775,0,0
0.835495844,0.026633137,0.746991696,1.120487544,0.163532945,0.055448782,0.000227856,0.00144453,0.00144453,1.121643167,0.082081919,0.433659401,0,0
0.845495844,0.027182427,0.75210333,1.128154995,0.16673413,0.055900998,0.000233992,0.001471571,0.001471571,1.129332251,0.083083424,0.429344417,0,0
0.855495844,0.027735286,0.757214963,1.135822445,0.16995025,0.056358966,0.000240233,0.001498938,0.001498938,1.137021596,0.084094252,0.425072369,0,0
0.865495844,0.028291712,0.762326597,1.143489896,0.173181256,0.05682276,0.000246579,0.001526635,0.001526635,1.144711204,0.085114472,0.420842828,0,0
0.875495844,0.028851705,0.767438231,1.151157347,0.1764271,0.057292451,0.000253034,0.001554665,0.001554665,1.152401078,0.086144156,0.416655372,0,0
0.885495844,0.029415261,0.772549865,1.158824797,0.179687733,0.057768115,0.000259596,0.001583029,0.001583029,1.160091221,0.087183377,0.412509582,0,0
0.895495844,0.02998238,0.777661499,1.166492248,0.182963107,0.058249827,0.000266268,0.001611733,0.001611733,1.167781634,0.088232207,0.408405043,0,0
0.905495844,0.03055298,0.782403836,1.173605754,0.186252643,0.058737584,0.000273051,0.001640777,0.001640777,1.174918376,0.089290564,0.404341345,0,0
0.915495844,0.03112669,0.786843514,1.18026527,0.189553835,0.059231092,0.000279946,0.001670167,0.001670167,1.181601404,0.090357783,0.400318081,0,0
0.925495844,0.031703455,0.791283191,1.186924787,0.192866281,0.059730366,0.000286954,0.001699903,0.001699903,1.18828471,0.091433821,0.39633485,0,0
0.935495844,0.032283271,0.795722869,1.193584304,0.196189945,0.060235475,0.000294076,0.00172999,0.00172999,1.194968296,0.092518746,0.392391252,0,0
0.945495844,0.032866139,0.800162547,1.20024382,0.199524791,0.060746486,0.000301313,0.00176043,0.00176043,1.201652164,0.093612626,0.388486894,0,0
0.955495844,0.033452057,0.804602224,1.206903337,0.202870782,0.061263472,0.000308667,0.001791226,0.001791226,1.208336318,0.094715529,0.384621385,0,0
0.965495844,0.034041023,0.809041902,1.213562853,0.206227883,0.061786503,0.000316139,0.001822381,0.001822381,1.215020758,0.095827526,0.380794338,0,0
0.975495844,0.034633036,0.81348158,1.22022237,0.209596056,0.062315652,0.00032373,0.001853897,0.001853897,1.221705488,0.096948688,0.377005371,0,0
0.985495844,0.035228095,0.817921258,1.226881886,0.212975267,0.062850991,0.000331441,0.001885778,0.001885778,1.228390509,0.098079086,0.373254105,0,0
0.995495844,0.035826198,0.822360935,1.233541403,0.216365479,0.063392595,0.000339274,0.001918027,0.001918027,1.235075825,0.099218793,0.369540165,0,0
1.005495844,0.036427271,0.826460656,1.239690984,0.219766169,0.06394046,0.000347229,0.001950646,0.001950646,1.241251501,0.100367731,0.365863179,0,0
1.015495844,0.037030971,0.830281763,1.245422644,0.223175037,0.06449429,0.000355309,0.001983639,0.001983639,1.247009556,0.101525261,0.362222779,0,0
1.025495844,0.037637249,0.834102869,1.251154304,0.226591724,0.065054097,0.000363513,0.002017008,0.002017008,1.252767911,0.102691346,0.358618602,0,0
1.035495844,0.038246102,0.837923976,1.256885964,0.230016203,0.065619947,0.000371844,0.002050756,0.002050756,1.258526569,0.103866049,0.355050288,0,0
1.045495844,0.038857529,0.841745083,1.262617624,0.233448451,0.066191909,0.000380303,0.002084886,0.002084886,1.264285533,0.105049438,0.351517478,0,0
1.055495844,0.039471529,0.845566189,1.268349284,0.236888442,0.066770049,0.00038889,0.0021194,0.0021194,1.270044804,0.106241578,0.348019821,0,0
1.065495844,0.040088102,0.849387296,1.274080944,0.240336152,0.067354437,0.000397608,0.002154302,0.002154302,1.275804386,0.107442539,0.344556966,0,0
1.075495844,0.040707245,0.853208403,1.279812604,0.243791556,0.067945142,0.000406458,0.002189594,0.002189594,1.281564279,0.108652387,0.341128567,0,0
1.085495844,0.041328959,0.857029509,1.285544264,0.247254629,0.068542234,0.00041544,0.002225278,0.002225278,1.287324487,0.109871193,0.337734281,0,0
1.095495844,0.04195324,0.860850616,1.291275924,0.250725347,0.069145785,0.000424556,0.002261358,0.002261358,1.293085011,0.111099026,0.334373768,0,0
1.105495844,0.042580022,0.864359122,1.296538683,0.254203235,0.069755788,0.000433808,0.002297837,0.002297837,1.298376953,0.11233581,0.331046694,0,0
1.115495844,0.043208991,0.867611434,1.30141715,0.257686191,0.070371942,0.000443197,0.002334718,0.002334718,1.303284925,0.113580933,0.327752724,0,0
1.125495844,0.043840098,0.870863745,1.306295618,0.261173889,0.070994257,0.000452724,0.002372002,0.002372002,1.30819322,0.114834355,0.32449153,0,0
1.135495844,0.044473344,0.874116057,1.311174085,0.264666315,0.071622796,0.00046239,0.002409694,0.002409694,1.31310184,0.116096139,0.321262785,0,0
1.145495844,0.045108726,0.877368369,1.316052553,0.268163454,0.072257621,0.000472198,0.002447794,0.002447794,1.318010788,0.117366347,0.318066167,0,0
1.155495844,0.045746245,0.88062068,1.32093102,0.271665292,0.072898797,0.000482147,0.002486307,0.002486307,1.322920066,0.118645042,0.314901356,0,0
1.165495844,0.0463859,0.883872992,1.325809488,0.275171814,0.073546388,0.00049224,0.002525234,0.002525234,1.327829675,0.119932288,0.311768035,0,0
1.175495844,0.047027689,0.887125303,1.330687955,0.278683006,0.07420046,0.000502477,0.002564579,0.002564579,1.332739619,0.121228148,0.308665891,0,0
1.185495844,0.047671611,0.890377615,1.335566423,0.282198853,0.074861078,0.000512861,0.002604344,0.002604344,1.337649898,0.122532689,0.305594615,0,0
1.195495844,0.048317667,0.893629927,1.34044489,0.285719342,0.07552831,0.000523392,0.002644532,0.002644532,1.342560516,0.123845976,0.302553897,0,0
1.205495844,0.048965792,0.896595134,1.344892701,0.289244044,0.076202142,0.000534073,0.002685146,0.002685146,1.347040818,0.125167934,0.299543436,0,0
1.215495844,0.049615699,0.899325043,1.348987564,0.292771034,0.076882272,0.000544904,0.002726188,0.002726188,1.351168515,0.126497971,0.296562929,0,0
1.225495844,0.050267345,0.902054952,1.353082427,0.296300025,0.077568701,0.000555886,0.002767662,0.002767662,1.355296557,0.127836046,0.293612078,0,0
1.235495844,0.050920728,0.90478486,1.357177291,0.299831009,0.078261488,0.000567022,0.002809568,0.002809568,1.359424945,0.129182216,0.290690589,0,0
1.245495844,0.051575849,0.907514769,1.361272154,0.303363983,0.078960691,0.000578312,0.002851911,0.002851911,1.363553682,0.130536539,0.28779817,0,0
1.255495844,0.052232706,0.910244678,1.365367017,0.306898939,0.079666367,0.000589758,0.002894692,0.002894692,1.367682771,0.131899073,0.28493453,0,0
1.265495844,0.052891298,0.912974587,1.36946188,0.310435873,0.080378577,0.000601362,0.002937915,0.002937915,1.371812212,0.133269876,0.282099384,0,0
1.275495844,0.053551626,0.915704496,1.373556743,0.313974779,0.08109738,0.000613124,0.002981581,0.002981581,1.375942008,0.134649006,0.279292448,0,0
1.285495844,0.054213689,0.918434404,1.377651607,0.317515653,0.081822835,0.000625047,0.003025694,0.003025694,1.380072162,0.136036523,0.276513442,0,0
1.295495844,0.054877485,0.921164313,1.38174647,0.321058488,0.082555003,0.000637131,0.003070256,0.003070256,1.384202674,0.137432487,0.273762087,0,0
1.305495844,0.055542957,0.92363087,1.385446306,0.3246029,0.083293866,0.000649379,0.00311527,0.00311527,1.387938521,0.138836822,0.271038109,0,0
1.315495844,0.056209841,0.925881596,1.388822395,0.328147132,0.084039113,0.000661791,0.003160738,0.003160738,1.391350985,0.140248954,0.268341235,0,0
1.325495844,0.056878098,0.928132322,1.392198483,0.331690927,0.084790741,0.000674369,0.003206663,0.003206663,1.394763813,0.141668839,0.265671195,0,0
1.335495844,0.057547726,0.930383048,1.395574572,0.335234286,0.085548801,0.000687114,0.003253047,0.003253047,1.398177009,0.143096527,0.263027722,0,0
1.345495844,0.058218727,0.932633774,1.398950661,0.338777212,0.086313343,0.000700028,0.003299892,0.003299892,1.401590575,0.14453207,0.260410553,0,0
1.355495844,0.058891098,0.9348845,1.40232675,0.342319709,0.087084421,0.000713113,0.003347202,0.003347202,1.405004512,0.145975519,0.257819424,0,0
1.365495844,0.05956484,0.937135226,1.405702839,0.345861779,0.087862084,0.00072637,0.003394979,0.003394979,1.408418822,0.147426924,0.255254078,0,0
1.375495844,0.060239952,0.939385952,1.409078927,0.349403424,0.088646387,0.0007398,0.003443224,0.003443224,1.411833507,0.148886339,0.252714258,0,0
1.385495844,0.060916433,0.941636677,1.412455016,0.352944647,0.08943738,0.000753405,0.003491942,0.003491942,1.415248569,0.150353814,0.250199709,0,0
1.395495844,0.061594284,0.943887403,1.415831105,0.356485451,0.090235119,0.000767186,0.003541133,0.003541133,1.418664011,0.151829403,0.24771018,0,0
1.405495844,0.062273451,0.945896897,1.418845345,0.360025491,0.091039576,0.000781145,0.003590801,0.003590801,1.421717986,0.153313026,0.245245423,0,0
1.415495844,0.062953693,0.947708686,1.42156303,0.363563165,0.091850433,0.000795283,0.003640949,0.003640949,1.424475789,0.154804126,0.24280519,0,0
1.425495844,0.063634973,0.949520476,1.424280714,0.367098245,0.092667681,0.000809602,0.003691578,0.003691578,1.427233976,0.156302653,0.240389238,0,0
1.435495844,0.064317291,0.951332266,1.426998399,0.37063074,0.09349136,0.000824103,0.00374269,0.00374269,1.429992551,0.157808652,0.237997325,0,0
1.445495844,0.065000648,0.953144056,1.429716083,0.374160661,0.094321516,0.000838788,0.003794289,0.003794289,1.432751515,0.159322164,0.235629212,0,0
1.455495844,0.065685042,0.954955845,1.432433768,0.377688016,0.09515819,0.000853659,0.003846376,0.003846376,1.435510869,0.160843232,0.233284662,0,0
1.465495844,0.066370474,0.956767635,1.435151453,0.381212816,0.096001427,0.000868716,0.003898954,0.003898954,1.438270616,0.162371901,0.230963441,0,0
1.475495844,0.067056942,0.958579425,1.437869137,0.384735071,0.096851271,0.000883961,0.003952026,0.003952026,1.441030758,0.163908213,0.228665317,0,0
1.485495844,0.067744447,0.960391215,1.440586822,0.388254791,0.097707764,0.000899397,0.004005593,0.004005593,1.443791296,0.165452212,0.226390059,0,0
1.495495844,0.068432989,0.962203004,1.443304506,0.391771984,0.098570953,0.000915024,0.004059658,0.004059658,1.446552232,0.167003942,0.22413744,0,0
1.505495844,0.069122519,0.963794149,1.445691224,0.395286345,0.099440802,0.000930844,0.004114223,0.004114223,1.448982602,0.168563321,0.221907235,0,0
1.515495844,0.069812816,0.965204464,1.447806696,0.398796413,0.100316985,0.000946858,0.004169291,0.004169291,1.451142128,0.170129801,0.219699221,0,0
1.525495844,0.070503848,0.966614778,1.449922167,0.402301988,0.101199483,0.000963069,0.004224864,0.004224864,1.453302058,0.171703331,0.217513177,0,0
1.535495844,0.071195614,0.968025093,1.452037639,0.405803086,0.10208833,0.000979477,0.004280944,0.004280944,1.455462394,0.173283944,0.215348885,0,0
1.545495844,0.071888115,0.969435407,1.45415311,0.409299723,0.102983559,0.000996084,0.004337533,0.004337533,1.457623137,0.174871674,0.213206128,0,0
1.555495844,0.072581349,0.970845721,1.456268582,0.412791914,0.103885205,0.001012892,0.004394634,0.004394634,1.459784289,0.176466555,0.211084692,0,0
1.565495844,0.073275318,0.972256036,1.458384054,0.416279677,0.104793302,0.001029902,0.004452249,0.004452249,1.461945853,0.17806862,0.208984364,0,0
1.575495844,0.07397002,0.97366635,1.460499525,0.419763027,0.105707883,0.001047116,0.004510379,0.004510379,1.464107829,0.179677903,0.206904935,0,0
1.585495844,0.074665456,0.975076665,1.462614997,0.423241981,0.106628983,0.001064535,0.004569028,0.004569028,1.466270219,0.181294439,0.204846196,0,0
1.595495844,0.075361625,0.976486979,1.464730468,0.426716554,0.107556637,0.001082161,0.004628197,0.004628197,1.468433026,0.182918262,0.202807942,0,0
1.605495844,0.076058483,0.977695802,1.466543703,0.430186473,0.108490801,0.001099996,0.004687889,0.004687889,1.470294014,0.184549284,0.20078997,0,0
1.615495844,0.07675583,0.978739492,1.468109238,0.433650413,0.109431141,0.001118041,0.004748105,0.004748105,1.471907723,0.186186971,0.198792076,0,0
1.625495844,0.077453635,0.979783182,1.469674773,0.437108196,0.110377628,0.001136297,0.004808849,0.004808849,1.473521852,0.187831263,0.196814062,0,0
1.635495844,0.078151898,0.980826872,1.471240308,0.440559844,0.111330285,0.001154767,0.004870121,0.004870121,1.475136405,0.189482184,0.194855729,0,0
1.645495844,0.07885062,0.981870562,1.472805843,0.44400538,0.112289138,0.001173451,0.004931924,0.004931924,1.476751382,0.191139758,0.192916882,0,0
1.655495844,0.079549799,0.982914252,1.474371378,0.447444825,0.113254209,0.001192352,0.00499426,0.00499426,1.478366786,0.192804008,0.190997327,0,0
1.665495844,0.080249437,0.983957942,1.475936913,0.4508782,0.114225522,0.001211471,0.005057131,0.005057131,1.479982618,0.194474959,0.189096872,0,0
1.675495844,0.080949532,0.985001632,1.477502448,0.454305528,0.115203101,0.001230809,0.005120539,0.005120539,1.48159888,0.196152633,0.187215327,0,0
1.685495844,0.081650086,0.986045322,1.479067983,0.45772683,0.116186969,0.001250368,0.005184487,0.005184487,1.483215572,0.197837055,0.185352503,0,0
1.695495844,0.082351098,0.987089012,1.480633518,0.461142127,0.117177151,0.001270151,0.005248975,0.005248975,1.484832698,0.199528249,0.183508215,0,0
1.705495844,0.083052528,0.987949021,1.481923532,0.464551177,0.118173592,0.001290157,0.005314007,0.005314007,1.486174737,0.20122612,0.181682278,0,0
1.715495844,0.083754193,0.988658493,1.48298774,0.467952778,0.119175952,0.00131039,0.005379584,0.005379584,1.487291407,0.202930145,0.179874509,0,0
1.725495844,0.084456065,0.989367965,1.484051948,0.471346776,0.120184193,0.00133085,0.005445708,0.005445708,1.488408514,0.204640258,0.178084728,0,0
1.735495844,0.085158145,0.990077437,1.485116156,0.474733199,0.121198326,0.001351539,0.005512381,0.005512381,1.48952606,0.206356471,0.176312755,0,0
1.745495844,0.085860433,0.990786909,1.486180364,0.478112071,0.122218365,0.001372459,0.005579604,0.005579604,1.490644047,0.208078798,0.174558414,0,0
1.755495844,0.086562929,0.991496381,1.487244572,0.481483421,0.123244323,0.001393611,0.005647381,0.005647381,1.491762476,0.209807252,0.172821528,0,0
1.765495844,0.087265633,0.992205853,1.48830878,0.484847274,0.124276212,0.001414997,0.005715712,0.005715712,1.492881349,0.211541845,0.171101926,0,0
1.775495844,0.087968545,0.992915325,1.489372988,0.488203657,0.125314046,0.001436619,0.005784599,0.005784599,1.494000667,0.213282591,0.169399433,0,0
1.785495844,0.088671665,0.993624797,1.490437196,0.491552596,0.126357837,0.001458477,0.005854044,0.005854044,1.495120431,0.215029502,0.16771388,0,0
